,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,round,score,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name
148,,A Olhovskiy / S Sargsian,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,4-6 6-1 6-2,W Arthurs / P Hanley,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
149,,W Black / K Ullyett,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-3 6-4,Y El Aynaoui / T Vanhoudt,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
150,,M Damm / C Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,7-6(7) 7-6(7),M Bertolini / S Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
151,,C Haggard / R Koenig,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,5-7 7-6(3) 6-1,F Lopez / D Sanguinetti,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
152,,D Johnson / N Zimonjic,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-3 6-2,A Clement / N Escude,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
153,,J Benneteau / N Mahut,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-2 6-3,B Bryan / M Bryan,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
154,,R Leach / B MacPhie,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,3-6 6-2 6-1,L Paes / D Rikl,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
155,,J Chela / S Roitman,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-3 6-2,J Eagle / J Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
156,,D Bowen / A Fisher,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-4 6-4,F Cermak / L Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
157,,T Ascione / J Varlet,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-3 6-4,M Bhupathi / M Mirnyi,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
158,,E Artoni / M Zabaleta,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,6-0 6-1,M Knowles / D Nestor,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
159,,S De Chaunac / O Mutis,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,7-6(1) 6-2,H Lee / V Voltchkov,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
160,,N Kiefer / O Rochus,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,6-1 2-1 Retired,J Landsberg / J Nieminen,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
161,,E Roger-Vasselin / J Tsonga,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,6-2 7-5,G Etlis / M Rodriguez,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
162,,D Ferrer / A Martin,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,0-1 Retired,P Haarhuis / Y Kafelnikov,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
163,,O Fukarek / J Thomas,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,6-4 3-6 6-3,X Malisse / K Vliegen,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
164,,J Acasuso / A Schneiter,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,6-3 6-3,R Sluiter / M Verkerk,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
165,,M Garcia / D Nalbandian,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,6-4 3-0 Retired,M Llodra / F Santoro,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
166,,D Hrbaty / A Sa,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,6-4 6-2,J Bjorkman / T Woodbridge,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
167,,J Bachelot / G Carraz,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,2-6 7-5 6-4,L Arnold Ker / M Hood,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
168,,F Saretta / F Vicente,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,3-1 Retired,J Knowle / M Kohlmann,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
169,,S Humphries / M Merklein,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,2-6 6-3 6-4,T Cibulec / P Vizner,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
170,,P Luxa / R Stepanek,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,7-5 6-4,W Arthurs / P Hanley,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
171,,Y Allegro / T Dent,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,5-7 6-4 7-5,A Olhovskiy / S Sargsian,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
172,,G Gaudio / L Lobo,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,5-2 Retired,Y El Aynaoui / T Vanhoudt,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
173,,R Cadart / R Gasquet,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,6-1 6-1,W Black / K Ullyett,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
174,,A Costa / A Lopez-moron,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,6-2 7-6(3),M Damm / C Suk,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
175,,P Pala / D Prinosil,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,6-3 6-1,M Bertolini / S Prieto,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
176,,J Gambill / G Oliver,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,7-5 6-4,F Lopez / D Sanguinetti,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
177,,S Aspelin / D Skoch,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,6-3 6-4,C Haggard / R Koenig,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
178,,J Golmard / C Saulnier,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,6-4 6-4,D Johnson / N Zimonjic,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
179,,N Healey / J Kerr,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,6-2 6-4,A Clement / N Escude,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
180,,A Kratzmann / J Tarango,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,6-4 6-2,J Benneteau / N Mahut,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
181,,A Portas / T Robredo,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,6-3 6-4,B Bryan / M Bryan,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
182,,D Adams / J Gimelstob,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,6-3 6-2,L Paes / D Rikl,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
183,,A Qureshi / D Vacek,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,6-3 6-3,R Leach / B MacPhie,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
184,,S Schalken / J van Lottum,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,6-1 1-1 Retired,J Chela / S Roitman,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
185,,S Huss / B Vahaly,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,6-3 6-3,J Eagle / J Palmer,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
186,,A Dupuis / P Mathieu,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,6-3 6-2,F Cermak / L Friedl,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
187,,F Browne / L Horna,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,6-3 6-1,D Bowen / A Fisher,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
188,,K Beck / K Kucera,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,6-2 4-6 6-4,T Ascione / J Varlet,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
189,,T Shimada / M Wakefield,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,7-5 6-3,M Bhupathi / M Mirnyi,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
190,H2H 1-0,Filippo Volandri,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,6-4 6-1,Julien Varlet,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
191,H2H 2-3,Tomas Zib,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,4-6 6-2 8-6,Christophe Rochus,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
192,H2H 1-0,Juan-Manuel Balcells,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,6-1 6-3,Hermes Gamonal,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
193,H2H 2-0,Leonardo Azzaro,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,6-4 3-6 6-3,Todd Larkham,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
194,H2H 2-1,Jan Hajek,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,6-3 2-6 6-3,Marc Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
195,H2H 1-0,Janko Tipsarevic,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,6-2 5-7 6-4,Galo Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
196,H2H 2-4,Bjorn Phau,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,7-5 6-1,Alexander Waske,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
197,H2H 2-0,Giorgio Galimberti,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,6-3 6-1,Attila Savolt,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
198,H2H 2-2,Kevin Kim,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,6-1 6-4,Giovanni Lapentti,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
199,H2H 2-2,Vadim Kutsenko,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,6-3 6-4,Dick Norman,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
200,H2H 1-0,Sergio Roitman,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,6-2 6-3,Nicolas Coutelot,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
201,H2H 1-0,Ivo Heuberger,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,6-3 6-4,Alex Kim,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
202,H2H 1-1,Paul Baccanello,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,7-5 7-6(4),Victor Hanescu,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
203,H2H 2-1,Oscar Hernandez Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,7-6(4) 6-1,Mariano Delfino,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
204,H2H 1-0,Slimane Saoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,6-0 6-3,Alex Calatrava,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
205,H2H 1-0,Francisco Clavet,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,6-3 1-6 8-6,Federico Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
206,H2H 1-0,George Bastl,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,7-5 3-6 6-2,Filippo Volandri,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
207,H2H 2-0,Markus Hantschk,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-4 6-2,Julien Varlet,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
208,H2H 3-0,Oscar Serrano-Gamez,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,2-6 6-3 6-2,Christophe Rochus,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
209,H2H 3-0,Olivier Patience,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,7-6(4) 7-5,Tomas Zib,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
210,H2H 1-0,Florent Serra,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,7-5 7-6(4),Juan-Manuel Balcells,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
211,H2H 1-0,Igor Kunitsyn,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,7-5 6-3,Hermes Gamonal,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
212,H2H 2-0,Marcelo Charpentier,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,3-3 Retired,Todd Larkham,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
213,H2H 1-0,Takao Suzuki,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,4-6 7-5 6-2,Leonardo Azzaro,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
214,H2H 1-1,Renzo Furlan,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-4 6-4,Jan Hajek,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
215,H2H 1-1,Gilles Elseneer,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-3 6-3,Marc Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
216,H2H 1-0,Rodolphe Cadart,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-1 6-2,Janko Tipsarevic,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
217,H2H 1-1,Xavier Pujo,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-1 6-3,Galo Blanco,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
218,H2H 1-1,Igor Andreev,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-4 6-3,Alexander Waske,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
219,H2H 1-0,Oliver Gross,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,4-6 6-3 6-4,Bjorn Phau,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
220,H2H 2-1,Alexander Peya,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-3 6-2,Giorgio Galimberti,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
221,H2H 2-0,Daniele Bracciali,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-4 6-7(3) 6-3,Attila Savolt,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
222,H2H 2-1,Ruben Ramirez Hidalgo,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-4 6-0,Giovanni Lapentti,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
223,H2H 6-7,Jeff Salzenstein,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-3 6-3,Kevin Kim,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
224,H2H 1-0,Louis Vosloo,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-4 6-2,Dick Norman,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
225,H2H 2-0,Frantisek Cermak,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-3 6-2,Vadim Kutsenko,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
226,H2H 1-0,Noam Okun,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-3 6-4,Nicolas Coutelot,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
227,H2H 2-0,Alexandre Simoni,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-4 7-6(3),Sergio Roitman,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
228,H2H 2-1,Bjorn Rehnquist,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-3 6-0,Alex Kim,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
229,H2H 1-1,Edouard Roger-Vasselin,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-3 3-6 8-6,Ivo Heuberger,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
230,H2H 1-0,Mariano Albert-Ferrando,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,4-6 6-3 6-4,Victor Hanescu,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
231,H2H 1-0,Andrea Gaudenzi,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-4 6-3,Paul Baccanello,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
232,H2H 1-1,Jerome Haehnel,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,4-6 6-4 6-2,Mariano Delfino,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
233,H2H 1-2,Ivo Karlovic,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-4 6-2,Oscar Hernandez Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
234,H2H 1-0,Jo-Wilfried Tsonga,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-4 6-1,Alex Calatrava,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
235,H2H 1-0,Peter Luczak,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,7-6(4) 4-6 6-2,Slimane Saoudi,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
236,H2H 1-0,Eric Prodon,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-0 6-4,Francisco Clavet,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
237,H2H 2-1,Salvador Navarro-Gutierrez,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-3 6-4,Federico Browne,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
238,H2H 1-0,Andy Ram,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,7-6(5) 6-2,Filippo Volandri,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
239,H2H 1-0,Peter Clarke,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-2 6-2,George Bastl,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
240,H2H 2-0,Juan Giner,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-1 6-1,Julien Varlet,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
241,H2H 2-3,Dennis van Scheppingen,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-1 4-1 Retired,Markus Hantschk,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
242,H2H 1-2,Robin Soderling,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-1 6-1,Christophe Rochus,,,,,,,,,,,,,,,,,,,,,,,,,,,2003-05-26,https://matchstat.com/tennis/tournaments/m/FO%20-%20RG/2003,FO - RG
