,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,start_date,tournament_link,tournament_name,surface
55,H2H 1-0,Bobby Reynolds,3.0,3.0,5980001.0,151218.0,,,Bobby Reynolds,54.0,5.0,1.0,61.0,19.0,59.0,39.0,26.0,20.0,9.0,,,,,,2.0,120.0,,,,,SFQ,6-4 6-4,Jurgen Zopp,4.0,2.0,5980001.0,151217.0,,,Jurgen Zopp,66.0,5.0,3.0,59.0,24.0,61.0,42.0,29.0,19.0,13.0,,,,,,1.0,120.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Brisbane/2011,Brisbane,hard
56,H2H 1-0,Bastian Knittel,2.0,1.0,5980002.0,151220.0,,2.24,Bastian Knittel,63.0,3.0,1.0,70.0,22.0,63.0,46.0,31.0,17.0,10.0,,,,,,2.0,133.0,,,2.24,1.67,SFQ,6-3 7-6(5),Greg Jones,7.0,2.0,5980002.0,151219.0,,1.67,Greg Jones,70.0,5.0,2.0,63.0,22.0,70.0,44.0,33.0,26.0,15.0,,,,,,1.0,133.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Brisbane/2011,Brisbane,hard
57,H2H 2-1,Grega Zemlja,13.0,3.0,5980003.0,151232.0,,,Grega Zemlja,99.0,4.0,3.0,93.0,29.0,112.0,73.0,49.0,39.0,21.0,,,,,,2.0,205.0,,,,,SFQ,5-7 7-6(1) 6-4,Matthew Ebden,12.0,1.0,5980003.0,151231.0,,,Matthew Ebden,106.0,10.0,3.0,112.0,42.0,93.0,65.0,49.0,28.0,15.0,,,,,,1.0,205.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Brisbane/2011,Brisbane,hard
58,H2H 1-0,Carsten Ball,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,7-5 6-7(3) 7-6(7),Adrian Mannarino,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Brisbane/2011,Brisbane,hard
59,H2H 1-0,Benjamin Mitchell,15.0,7.0,5979981.0,151132.0,,,Benjamin Mitchell,70.0,1.0,1.0,84.0,23.0,82.0,44.0,32.0,38.0,15.0,,,,,,2.0,166.0,,,,,QFQ,6-1 6-7(5) 6-3,Peter Polansky,10.0,1.0,5979981.0,151131.0,,,Peter Polansky,96.0,8.0,4.0,82.0,35.0,84.0,61.0,49.0,23.0,12.0,,,,,,1.0,166.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Brisbane/2011,Brisbane,hard
60,H2H 1-0,Ivan Sergeyev,6.0,0.0,5979982.0,151133.0,,,Ivan Sergeyev,62.0,4.0,3.0,64.0,24.0,70.0,43.0,26.0,27.0,12.0,,,,,,1.0,134.0,,,,,QFQ,7-5 7-5,Tatsuma Ito,2.0,4.0,5979982.0,151134.0,,,Tatsuma Ito,72.0,9.0,5.0,70.0,32.0,64.0,34.0,22.0,30.0,18.0,,,,,,2.0,134.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Brisbane/2011,Brisbane,hard
61,H2H 1-0,Juan-Sebastian Cabal,0.0,3.0,5979983.0,151139.0,,,Juan-Sebastian Cabal,29.0,1.0,1.0,43.0,13.0,39.0,24.0,11.0,15.0,5.0,,,,,,1.0,82.0,,,,,QFQ,6-0 6-3,Stefan Koubek,3.0,1.0,5979983.0,151140.0,,,Stefan Koubek,53.0,5.0,5.0,39.0,23.0,43.0,30.0,25.0,13.0,5.0,,,,,,2.0,82.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Brisbane/2011,Brisbane,hard
62,H2H 1-0,Jean-Rene Lisnard,5.0,4.0,5979984.0,151154.0,,,Jean-Rene Lisnard,92.0,6.0,1.0,104.0,38.0,95.0,54.0,36.0,41.0,18.0,,,,,,2.0,199.0,,,,,QFQ,6-7(4) 6-1 6-3,Ricardas Berankis,14.0,1.0,5979984.0,151153.0,,,Ricardas Berankis,107.0,10.0,5.0,95.0,41.0,104.0,58.0,42.0,46.0,24.0,,,,,,1.0,199.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Brisbane/2011,Brisbane,hard
63,H2H 1-0,Brydan Klein,5.0,1.0,5979985.0,151135.0,,,Brydan Klein,81.0,5.0,1.0,88.0,28.0,77.0,54.0,40.0,23.0,13.0,,,,,,1.0,165.0,,,,,QFQ,3-6 6-4 6-3,Marco Crugnola,1.0,3.0,5979985.0,151136.0,,,Marco Crugnola,84.0,6.0,2.0,77.0,24.0,88.0,60.0,40.0,28.0,20.0,,,,,,2.0,165.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Brisbane/2011,Brisbane,hard
64,H2H 1-0,James Duckworth,7.0,3.0,5979986.0,151155.0,,,James Duckworth,51.0,0.0,0.0,53.0,11.0,69.0,41.0,27.0,28.0,13.0,,,,,,1.0,122.0,,,,,QFQ,6-3 6-4,Dmitry Tursunov,8.0,2.0,5979986.0,151156.0,,,Dmitry Tursunov,71.0,6.0,2.0,69.0,29.0,53.0,34.0,27.0,19.0,15.0,,,,,,2.0,122.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Brisbane/2011,Brisbane,hard
65,H2H 7-1,Alexander Peya,11.0,7.0,5979987.0,151181.0,,,Alexander Peya,88.0,7.0,2.0,90.0,32.0,98.0,52.0,39.0,46.0,17.0,,,,,,1.0,188.0,,,,,QFQ,4-6 6-1 6-4,Peter Luczak,8.0,2.0,5979987.0,151182.0,,,Peter Luczak,100.0,18.0,4.0,98.0,42.0,90.0,62.0,48.0,28.0,10.0,,,,,,2.0,188.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Brisbane/2011,Brisbane,hard
66,H2H 5-2,Michael Russell,0.0,2.0,5979988.0,151157.0,,,Michael Russell,6.0,0.0,0.0,11.0,3.0,12.0,5.0,2.0,7.0,1.0,,,,,,1.0,23.0,,,,,QFQ,4-0 Retired,Ryan Harrison,2.0,1.0,5979988.0,151158.0,,,Ryan Harrison,17.0,2.0,2.0,12.0,9.0,11.0,8.0,6.0,3.0,2.0,,,,,,2.0,23.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Brisbane/2011,Brisbane,hard
67,H2H 1-0,Robert Farah,2.0,4.0,5979989.0,151141.0,,,Robert Farah,28.0,1.0,0.0,40.0,11.0,41.0,23.0,13.0,18.0,4.0,,,,,,1.0,81.0,,,,,QFQ,6-2 6-0,Matthias Bachinger,2.0,2.0,5979989.0,151142.0,,,Matthias Bachinger,53.0,9.0,5.0,41.0,24.0,40.0,21.0,18.0,19.0,11.0,,,,,,2.0,81.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Brisbane/2011,Brisbane,hard
68,H2H 1-0,Dieter Kindlmann,3.0,4.0,5979990.0,151185.0,,2.24,Dieter Kindlmann,36.0,1.0,1.0,39.0,11.0,55.0,31.0,18.0,24.0,7.0,,,,,,1.0,94.0,,,2.24,1.67,QFQ,6-1 6-3,Jurgen Zopp,4.0,1.0,5979990.0,151186.0,,1.67,Jurgen Zopp,58.0,15.0,5.0,55.0,30.0,39.0,24.0,19.0,15.0,9.0,,,,,,2.0,94.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Brisbane/2011,Brisbane,hard
69,H2H 1-0,Evgeny Korolev,2.0,2.0,5979991.0,151188.0,,1.5,Evgeny Korolev,28.0,1.0,0.0,44.0,11.0,39.0,19.0,14.0,20.0,3.0,,,,,,2.0,83.0,,,1.5,2.64,QFQ,6-1 6-2,Bobby Reynolds,6.0,1.0,5979991.0,151187.0,,2.64,Bobby Reynolds,55.0,5.0,4.0,39.0,22.0,44.0,23.0,20.0,21.0,13.0,,,,,,1.0,83.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Brisbane/2011,Brisbane,hard
70,H2H 1-0,Simon Greul,11.0,3.0,5979992.0,151159.0,,,Simon Greul,57.0,5.0,2.0,61.0,20.0,63.0,38.0,27.0,25.0,10.0,,,,,,1.0,124.0,,,,,QFQ,7-6(2) 6-3,Greg Jones,15.0,1.0,5979992.0,151160.0,,,Greg Jones,67.0,7.0,4.0,63.0,26.0,61.0,39.0,31.0,22.0,10.0,,,,,,2.0,124.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Brisbane/2011,Brisbane,hard
71,H2H 1-1,Dusan Lojda,2.0,5.0,5979993.0,151184.0,,,Dusan Lojda,93.0,10.0,3.0,111.0,48.0,85.0,44.0,29.0,41.0,16.0,,,,,,2.0,196.0,,,,,QFQ,6-1 4-6 6-3,Bastian Knittel,6.0,3.0,5979993.0,151183.0,,,Bastian Knittel,103.0,10.0,6.0,85.0,40.0,111.0,72.0,43.0,39.0,20.0,,,,,,1.0,196.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Brisbane/2011,Brisbane,hard
72,H2H 1-0,Victor Crivoi,6.0,1.0,5979994.0,151190.0,,2.2,Victor Crivoi,88.0,7.0,4.0,87.0,32.0,103.0,71.0,42.0,32.0,14.0,,,,,,2.0,190.0,,,2.2,1.64,QFQ,6-2 4-6 7-5,Matthew Ebden,17.0,2.0,5979994.0,151189.0,,1.64,Matthew Ebden,102.0,11.0,6.0,103.0,47.0,87.0,57.0,40.0,30.0,15.0,,,,,,1.0,190.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Brisbane/2011,Brisbane,hard
73,H2H 1-2,Sam Groth,26.0,6.0,5979995.0,151191.0,,2.38,Sam Groth,96.0,5.0,2.0,90.0,32.0,105.0,53.0,42.0,52.0,22.0,,,,,,1.0,195.0,,,2.38,1.6,QFQ,6-3 3-6 6-4,Grega Zemlja,6.0,1.0,5979995.0,151192.0,,1.6,Grega Zemlja,99.0,13.0,3.0,105.0,41.0,90.0,62.0,39.0,28.0,19.0,,,,,,2.0,195.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Brisbane/2011,Brisbane,hard
74,H2H 19-2,Nikolay Davydenko,5.0,2.0,5980112.0,151605.0,,3.62,Nikolay Davydenko,47.0,0.0,0.0,51.0,11.0,61.0,35.0,28.0,26.0,8.0,,,,,,1.0,112.0,,,3.62,1.35,F,6-3 6-4,Roger Federer,5.0,1.0,5980112.0,151606.0,,1.345,Roger Federer,65.0,8.0,2.0,61.0,25.0,51.0,34.0,27.0,17.0,13.0,,,,,,2.0,112.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Doha/2011,Doha,hard
75,H2H 6-5,Rafael Nadal,1.0,1.0,5980110.0,151349.0,,1.4,Rafael Nadal,48.0,9.0,2.0,56.0,21.0,58.0,39.0,19.0,19.0,8.0,,,,,,1.0,114.0,,,1.4,3.2,SF,6-3 6-2,Nikolay Davydenko,5.0,2.0,5980110.0,151350.0,,3.2,Nikolay Davydenko,66.0,10.0,5.0,58.0,31.0,56.0,37.0,26.0,19.0,9.0,,,,,,2.0,114.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Doha/2011,Doha,hard
76,H2H 11-6,Jo-Wilfried Tsonga,3.0,1.0,5980111.0,151351.0,,6.25,Jo-Wilfried Tsonga,54.0,0.0,0.0,60.0,11.0,68.0,46.0,29.0,22.0,14.0,,,,,,1.0,128.0,,,6.25,1.15,SF,6-3 7-6(2),Roger Federer,3.0,0.0,5980111.0,151352.0,,1.15,Roger Federer,74.0,3.0,1.0,68.0,25.0,60.0,40.0,33.0,20.0,16.0,,,,,,2.0,128.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Doha/2011,Doha,hard
77,H2H 7-0,Ernests Gulbis,12.0,2.0,5980106.0,151334.0,,3.85,Ernests Gulbis,62.0,6.0,1.0,61.0,16.0,79.0,53.0,36.0,26.0,10.0,,,,,,2.0,140.0,,,3.85,1.3,QF,7-6(3) 6-3,Rafael Nadal,4.0,1.0,5980106.0,151333.0,,1.3,Rafael Nadal,78.0,6.0,3.0,79.0,33.0,61.0,37.0,29.0,24.0,16.0,,,,,,1.0,140.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Doha/2011,Doha,hard
78,H2H 8-2,Ivo Karlovic,14.0,3.0,5980107.0,151340.0,,3.35,Ivo Karlovic,53.0,2.0,0.0,64.0,18.0,53.0,38.0,29.0,15.0,6.0,,,,,,2.0,117.0,,,3.35,1.37,QF,6-3 7-5,Nikolay Davydenko,2.0,2.0,5980107.0,151339.0,,1.37,Nikolay Davydenko,64.0,3.0,2.0,53.0,18.0,64.0,52.0,40.0,12.0,6.0,,,,,,1.0,117.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Doha/2011,Doha,hard
79,H2H 5-1,Guillermo Garcia-Lopez,2.0,6.0,5980108.0,151323.0,,2.86,Guillermo Garcia-Lopez,78.0,6.0,2.0,88.0,25.0,74.0,51.0,39.0,23.0,14.0,,,,,,1.0,162.0,,,2.86,1.47,QF,7-6(4) 7-6(9),Jo-Wilfried Tsonga,11.0,1.0,5980108.0,151324.0,,1.47,Jo-Wilfried Tsonga,84.0,2.0,2.0,74.0,21.0,88.0,58.0,49.0,30.0,14.0,,,,,,2.0,162.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Doha/2011,Doha,hard
80,H2H 2-0,Viktor Troicki,5.0,3.0,5980109.0,151325.0,,6.25,Viktor Troicki,43.0,0.0,0.0,43.0,11.0,64.0,38.0,21.0,26.0,11.0,,,,,,1.0,107.0,,,6.25,1.15,QF,6-2 6-2,Roger Federer,0.0,0.0,5980109.0,151326.0,,1.15,Roger Federer,64.0,16.0,4.0,64.0,32.0,43.0,30.0,24.0,13.0,8.0,,,,,,2.0,107.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Doha/2011,Doha,hard
81,H2H 4-0,Lukas Lacko,8.0,3.0,5980098.0,151588.0,,17.5,Lukas Lacko,94.0,14.0,5.0,93.0,42.0,91.0,56.0,36.0,35.0,16.0,,,,,,2.0,184.0,,,17.5,1.03,R16,7-6(3) 0-6 6-3,Rafael Nadal,9.0,4.0,5980098.0,151587.0,,1.033,Rafael Nadal,90.0,9.0,4.0,91.0,39.0,93.0,60.0,38.0,33.0,13.0,,,,,,1.0,184.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Doha/2011,Doha,hard
82,H2H 1-0,Antonio Veic,4.0,3.0,5980099.0,151555.0,,6.25,Antonio Veic,31.0,0.0,0.0,38.0,5.0,51.0,30.0,19.0,21.0,7.0,,,,,,1.0,89.0,,,6.25,1.15,R16,6-3 6-1,Ernests Gulbis,10.0,1.0,5980099.0,151556.0,,1.15,Ernests Gulbis,58.0,9.0,4.0,51.0,25.0,38.0,31.0,28.0,7.0,5.0,,,,,,2.0,89.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Doha/2011,Doha,hard
83,H2H 4-3,Jarkko Nieminen,4.0,2.0,5980100.0,151590.0,,3.35,Jarkko Nieminen,64.0,7.0,2.0,76.0,30.0,63.0,37.0,25.0,26.0,9.0,,,,,,2.0,139.0,,,3.35,1.37,R16,6-4 7-5,Nikolay Davydenko,4.0,5.0,5980100.0,151589.0,,1.37,Nikolay Davydenko,75.0,8.0,4.0,63.0,29.0,76.0,45.0,33.0,31.0,13.0,,,,,,1.0,139.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Doha/2011,Doha,hard
84,H2H 2-3,Philipp Kohlschreiber,15.0,2.0,5980101.0,151558.0,,1.5,Philipp Kohlschreiber,119.0,3.0,0.0,128.0,34.0,113.0,78.0,63.0,35.0,22.0,,,,,,2.0,241.0,,,1.5,2.76,R16,7-6(5) 6-7(4) 7-6(2),Ivo Karlovic,28.0,2.0,5980101.0,151557.0,,2.76,Ivo Karlovic,122.0,0.0,0.0,113.0,28.0,128.0,85.0,68.0,43.0,26.0,,,,,,1.0,241.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Doha/2011,Doha,hard
85,H2H 1-0,Illya Marchenko,5.0,4.0,5980102.0,151560.0,,2.62,Illya Marchenko,43.0,1.0,0.0,54.0,15.0,51.0,26.0,17.0,25.0,11.0,,,,,,2.0,105.0,,,2.62,1.55,R16,6-1 6-4,Guillermo Garcia-Lopez,4.0,2.0,5980102.0,151559.0,,1.55,Guillermo Garcia-Lopez,62.0,4.0,3.0,51.0,23.0,54.0,37.0,31.0,17.0,8.0,,,,,,1.0,105.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Doha/2011,Doha,hard
86,H2H 2-0,Sergei Bubka,7.0,2.0,5980103.0,151561.0,,11.3,Sergei Bubka,50.0,1.0,0.0,48.0,11.0,70.0,46.0,31.0,24.0,8.0,,,,,,1.0,118.0,,,11.3,1.06,R16,6-2 6-4,Jo-Wilfried Tsonga,10.0,2.0,5980103.0,151562.0,,1.06,Jo-Wilfried Tsonga,68.0,8.0,3.0,70.0,31.0,48.0,35.0,31.0,13.0,6.0,,,,,,2.0,118.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Doha/2011,Doha,hard
87,H2H 6-1,Teymuraz Gabashvili,2.0,1.0,5980104.0,151564.0,,4.05,Teymuraz Gabashvili,27.0,0.0,0.0,40.0,8.0,38.0,23.0,13.0,15.0,6.0,,,,,,2.0,78.0,,,4.05,1.28,R16,6-3 6-1,Viktor Troicki,17.0,0.0,5980104.0,151563.0,,1.28,Viktor Troicki,51.0,5.0,4.0,38.0,19.0,40.0,31.0,29.0,9.0,3.0,,,,,,1.0,78.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Doha/2011,Doha,hard
88,H2H 2-0,Marco Chiudinelli,1.0,2.0,5980105.0,151565.0,,24.0,Marco Chiudinelli,67.0,1.0,1.0,67.0,17.0,84.0,52.0,36.0,32.0,14.0,,,,,,1.0,151.0,,,24.0,1.01,R16,7-6(5) 7-5,Roger Federer,7.0,1.0,5980105.0,151566.0,,1.01,Roger Federer,84.0,5.0,2.0,84.0,34.0,67.0,43.0,33.0,24.0,17.0,,,,,,2.0,151.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Doha/2011,Doha,hard
89,H2H 2-0,Karol Beck,4.0,4.0,5980082.0,151524.0,,24.0,Karol Beck,36.0,5.0,1.0,47.0,14.0,53.0,30.0,16.0,23.0,6.0,,,,,,2.0,100.0,,,24.0,1.01,R32,6-3 6-0,Rafael Nadal,1.0,2.0,5980082.0,151523.0,,1.01,Rafael Nadal,64.0,14.0,5.0,53.0,31.0,47.0,33.0,26.0,14.0,7.0,,,,,,1.0,100.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Doha/2011,Doha,hard
90,H2H 1-1,Pere Riba,19.0,7.0,5980083.0,151526.0,,3.35,Pere Riba,126.0,7.0,2.0,123.0,37.0,134.0,73.0,58.0,61.0,31.0,,,,,,2.0,257.0,,,3.35,1.37,R32,5-7 7-6(7) 7-6(4),Lukas Lacko,12.0,4.0,5980083.0,151525.0,,1.37,Lukas Lacko,131.0,5.0,1.0,134.0,45.0,123.0,69.0,54.0,54.0,32.0,,,,,,1.0,257.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Doha/2011,Doha,hard
91,H2H 1-0,Sherif Sabry,1.0,1.0,5980084.0,151538.0,,4.45,Sherif Sabry,80.0,9.0,4.0,81.0,32.0,88.0,46.0,28.0,42.0,20.0,,,,,,2.0,169.0,,,4.45,1.24,R32,3-6 7-5 6-0,Antonio Veic,1.0,2.0,5980084.0,151537.0,,1.24,Antonio Veic,89.0,11.0,6.0,88.0,40.0,81.0,54.0,38.0,27.0,11.0,,,,,,1.0,169.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Doha/2011,Doha,hard
92,H2H 1-1,Victor Hanescu,6.0,0.0,5980085.0,151505.0,,2.86,Victor Hanescu,60.0,2.0,2.0,63.0,19.0,67.0,51.0,33.0,16.0,8.0,,,,,,1.0,130.0,,,2.86,1.47,R32,6-3 7-6(6),Ernests Gulbis,11.0,2.0,5980085.0,151506.0,,1.47,Ernests Gulbis,70.0,4.0,3.0,67.0,26.0,63.0,41.0,31.0,22.0,13.0,,,,,,2.0,130.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Doha/2011,Doha,hard
93,H2H 4-1,Fabio Fognini,2.0,1.0,5980086.0,151290.0,,4.1,Fabio Fognini,36.0,0.0,0.0,46.0,10.0,47.0,31.0,18.0,16.0,8.0,,,,,,2.0,93.0,,,4.1,1.27,R32,6-1 6-4,Nikolay Davydenko,6.0,1.0,5980086.0,151289.0,,1.27,Nikolay Davydenko,57.0,5.0,3.0,47.0,21.0,46.0,29.0,24.0,17.0,12.0,,,,,,1.0,93.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Doha/2011,Doha,hard
94,H2H 3-1,Michal Przysiezny,7.0,1.0,5980087.0,151528.0,,3.0,Michal Przysiezny,76.0,2.0,1.0,63.0,14.0,110.0,72.0,47.0,38.0,15.0,,,,,,2.0,173.0,,,3.0,1.37,R32,6-2 3-6 6-3,Jarkko Nieminen,7.0,2.0,5980087.0,151527.0,,1.37,Jarkko Nieminen,97.0,14.0,3.0,110.0,48.0,63.0,37.0,31.0,26.0,18.0,,,,,,1.0,173.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Doha/2011,Doha,hard
95,H2H 3-0,Lukas Rosol,10.0,2.0,5980088.0,151540.0,,2.54,Lukas Rosol,90.0,7.0,0.0,90.0,25.0,91.0,51.0,40.0,40.0,25.0,,,,,,2.0,181.0,,,2.54,1.57,R32,7-6(5) 7-6(7),Ivo Karlovic,23.0,1.0,5980088.0,151539.0,,1.57,Ivo Karlovic,91.0,5.0,0.0,91.0,26.0,90.0,65.0,54.0,25.0,11.0,,,,,,1.0,181.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Doha/2011,Doha,hard
96,H2H 6-5,Andreas Seppi,4.0,2.0,5980089.0,151529.0,,3.1,Andreas Seppi,50.0,2.0,0.0,55.0,15.0,57.0,32.0,20.0,25.0,15.0,,,,,,1.0,112.0,,,3.1,1.42,R32,6-2 6-4,Philipp Kohlschreiber,3.0,2.0,5980089.0,151530.0,,1.42,Philipp Kohlschreiber,62.0,5.0,3.0,57.0,22.0,55.0,33.0,24.0,22.0,16.0,,,,,,2.0,112.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Doha/2011,Doha,hard
97,H2H 2-2,Mikhail Kukushkin,3.0,1.0,5980090.0,151274.0,,2.26,Mikhail Kukushkin,56.0,6.0,2.0,73.0,28.0,56.0,34.0,19.0,22.0,9.0,,,,,,2.0,129.0,,,2.26,1.7,R32,6-1 7-6(1),Guillermo Garcia-Lopez,0.0,3.0,5980090.0,151273.0,,1.7,Guillermo Garcia-Lopez,73.0,4.0,4.0,56.0,28.0,73.0,37.0,25.0,36.0,20.0,,,,,,1.0,129.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Doha/2011,Doha,hard
98,H2H 1-1,Mischa Zverev,3.0,1.0,5980091.0,151291.0,,2.06,Mischa Zverev,75.0,6.0,2.0,83.0,31.0,77.0,49.0,28.0,28.0,16.0,,,,,,1.0,160.0,,,2.06,1.85,R32,7-6(4) 6-4,Illya Marchenko,1.0,5.0,5980091.0,151292.0,,1.85,Illya Marchenko,85.0,11.0,3.0,77.0,33.0,83.0,49.0,34.0,34.0,18.0,,,,,,2.0,160.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Doha/2011,Doha,hard
99,H2H 1-0,Daniel Gimeno-Traver,1.0,1.0,5980092.0,151294.0,,1.35,Daniel Gimeno-Traver,32.0,0.0,0.0,43.0,10.0,45.0,27.0,17.0,18.0,5.0,,,,,,2.0,88.0,,,1.35,3.5,R32,6-0 6-3,Sergei Bubka,10.0,0.0,5980092.0,151293.0,,3.5,Sergei Bubka,56.0,6.0,4.0,45.0,23.0,43.0,32.0,26.0,11.0,7.0,,,,,,1.0,88.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Doha/2011,Doha,hard
100,H2H 1-0,Ruben Ramirez Hidalgo,2.0,1.0,5980093.0,781924.0,,9.5,Ruben Ramirez Hidalgo,28.0,0.0,0.0,36.0,8.0,45.0,27.0,13.0,18.0,7.0,,,,,,1.0,81.0,,,9.5,1.08,R32,6-2 6-0,Jo-Wilfried Tsonga,10.0,1.0,5980093.0,781925.0,,1.08,Jo-Wilfried Tsonga,53.0,9.0,5.0,45.0,25.0,36.0,25.0,23.0,11.0,5.0,,,,,,2.0,81.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Doha/2011,Doha,hard
101,H2H 4-2,Sergiy Stakhovsky,1.0,0.0,5980094.0,151542.0,,2.96,Sergiy Stakhovsky,49.0,0.0,0.0,53.0,10.0,58.0,41.0,27.0,17.0,12.0,,,,,,2.0,111.0,,,2.96,1.45,R32,6-4 7-5,Viktor Troicki,5.0,0.0,5980094.0,151541.0,,1.45,Viktor Troicki,62.0,3.0,2.0,58.0,19.0,53.0,33.0,26.0,20.0,17.0,,,,,,1.0,111.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Doha/2011,Doha,hard
102,H2H 3-3,Rainer Schuettler,6.0,0.0,5980095.0,151507.0,,1.82,Rainer Schuettler,72.0,5.0,1.0,81.0,28.0,74.0,50.0,31.0,24.0,13.0,,,,,,1.0,155.0,,,1.82,2.1,R32,6-4 7-6(2),Teymuraz Gabashvili,3.0,1.0,5980095.0,151508.0,,2.1,Teymuraz Gabashvili,83.0,9.0,2.0,74.0,30.0,81.0,45.0,32.0,36.0,21.0,,,,,,2.0,155.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Doha/2011,Doha,hard
103,H2H 1-0,Reda El Amrani,14.0,5.0,5980096.0,151515.0,,4.05,Reda El Amrani,90.0,8.0,2.0,101.0,30.0,92.0,54.0,40.0,38.0,20.0,,,,,,1.0,193.0,,,4.05,1.28,R32,3-6 7-6(3) 6-3,Marco Chiudinelli,5.0,1.0,5980096.0,151516.0,,1.28,Marco Chiudinelli,103.0,11.0,1.0,92.0,32.0,101.0,69.0,49.0,32.0,22.0,,,,,,2.0,193.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Doha/2011,Doha,hard
104,H2H 1-0,Thomas Schoorel,4.0,2.0,5980097.0,151517.0,,41.0,Thomas Schoorel,59.0,6.0,0.0,70.0,17.0,66.0,43.0,30.0,23.0,12.0,,,,,,1.0,136.0,,,41.0,1.01,R32,7-6(3) 6-3,Roger Federer,13.0,0.0,5980097.0,151518.0,,1.01,Roger Federer,77.0,2.0,1.0,66.0,24.0,70.0,46.0,37.0,24.0,16.0,,,,,,2.0,136.0,,,2011-01-03,https://matchstat.com/tennis/tournaments/m/Doha/2011,Doha,hard
