,h2h,loser,round,score,winner,start_date,tournament_link,tournament_name,surface
2969,H2H 1-4,Jakob Hlasek,R16,6-4 6-0,Todd Witsken,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
2970,H2H 4-1,Claudio Mezzadri,R16,6-4 6-2,Jan Gunnarsson,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
2971,H2H 4-1,Karel Novacek,R16,6-4 5-7 7-5,Horacio De La Pena,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
2972,H2H 5-3,Goran Ivanisevic,R16,7-5 6-2,Magnus Gustafsson,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
2973,H2H 5-3,Petr Korda,R16,6-1 4-6 6-3,Sergio Bruguera,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
2974,H2H 1-1,Emilio Sanchez,R16,5-7 7-6 7-5,Udo Riglewski,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
2975,H2H 3-0,Cassio Motta,R16,4-6 7-6 7-6,Carl-Uwe Steeb,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
2976,H2H 1-0,Martin Strelba,R16,6-2 6-3,Aaron Krickstein,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
2977,H2H 3-0,Marko Ostoja,R32,6-4 6-2,Jakob Hlasek,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
2978,H2H 2-1,Milan Srejber,R32,7-5 6-4,Todd Witsken,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
2979,H2H 4-1,Roland Stadler,R32,6-2 6-3,Claudio Mezzadri,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
2980,H2H 3-4,Jonas B. Svensson,R32,6-1 6-4,Jan Gunnarsson,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
2981,H2H 1-0,Amos Mansdorf,R32,7-6 6-4,Horacio De La Pena,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
2982,H2H 3-2,Sergio Casal,R32,6-3 7-6,Karel Novacek,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
2983,H2H 3-0,Marian Vajda,R32,6-4 3-6 6-3,Goran Ivanisevic,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
2984,H2H 4-0,Horst Skoff,R32,6-4 7-5,Magnus Gustafsson,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
2985,H2H 7-1,Ronald Agenor,R32,6-3 6-2,Sergio Bruguera,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
2986,H2H 1-1,Thierry Tulasne,R32,6-7 7-6 7-6,Petr Korda,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
2987,H2H 1-0,Francisco Clavet,R32,6-7 7-6 6-2,Udo Riglewski,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
2988,H2H 10-2,Javier Sanchez,R32,6-4 6-4,Emilio Sanchez,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
2989,H2H 1-0,Cyril Suk,R32,5-7 6-2 6-2,Carl-Uwe Steeb,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
2990,H2H 1-0,Andreas Lesch,R32,6-4 6-3,Cassio Motta,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
2991,H2H 1-0,Laurent Prades,R32,7-6 6-3,Martin Strelba,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
2992,H2H 2-0,Ricki Osterthun,R32,6-2 6-4,Aaron Krickstein,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
2993,,P Korda / M Srejber,F,6-4 6-4,C Motta / T Witsken,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
2994,,G Ivanisevic / H Skoff,SF,6-2 6-4,C Motta / T Witsken,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
2995,,F Clavet / M Gustafsson,SF,6-7 6-1 6-4,P Korda / M Srejber,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
2996,,H Gunthardt / J Hlasek,QF,7-6 6-4,G Ivanisevic / H Skoff,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
2997,,S Mezzadri / F Mordegan,QF,7-5 6-7 6-4,C Motta / T Witsken,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
2998,,A Gonzalez-mora / M Ozer,QF,7-6 6-7 7-6,P Korda / M Srejber,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
2999,,K Novacek / M Vajda,QF,6-2 6-3,F Clavet / M Gustafsson,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
3000,,E Sanchez / J Sanchez,R16,7-5 2-6 6-4,G Ivanisevic / H Skoff,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
3001,,R Agenor / M Bahrami,R16,7-6 4-6 6-4,H Gunthardt / J Hlasek,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
3002,,R Osterthun / U Riglewski,R16,7-6 6-4,C Motta / T Witsken,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
3003,,S Bruguera / A Mansdorf,R16,6-3 6-3,S Mezzadri / F Mordegan,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
3004,,B Dickinson / C Suk,R16,3-6 7-6 6-3,A Gonzalez-mora / M Ozer,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
3005,,J B. Svensson / T Tulasne,R16,6-4 6-2,P Korda / M Srejber,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
3006,,H De La Pena / C Mezzadri,R16,6-3 6-4,F Clavet / M Gustafsson,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
3007,,S Casal / B Taroczy,R16,4-6 6-3 6-3,K Novacek / M Vajda,1989-07-10,https://matchstat.com/tennis/tournaments/m/Gstaad/1989,Gstaad,clay
3008,H2H 1-1,Peter Lundgren,F,6-4 4-6 6-2,Jim Pugh,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3009,H2H 1-2,Glenn Layendecker,SF,6-3 6-4,Peter Lundgren,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3010,H2H 1-1,Danie Visser,SF,6-4 6-7 6-3,Jim Pugh,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3011,H2H 2-2,Paul Annacone,QF,4-6 6-3 7-6,Glenn Layendecker,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3012,H2H 1-0,John Fitzgerald,QF,7-6 7-6,Peter Lundgren,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3013,H2H 1-0,Christian Saceanu,QF,6-3 6-4,Jim Pugh,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3014,H2H 1-4,Johan Kriek,QF,6-3 6-2,Danie Visser,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3015,H2H 1-0,Brad Drewett,R16,4-6 6-3 6-2,Paul Annacone,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3016,H2H 5-3,Kelly Evernden,R16,4-6 6-3 6-1,Glenn Layendecker,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3017,H2H 1-0,Brian Garrow,R16,6-3 6-3,John Fitzgerald,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3018,H2H 1-1,Jeff Tarango,R16,6-4 7-5,Peter Lundgren,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3019,H2H 1-0,Matt Anger,R16,7-6 7-5,Jim Pugh,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3020,H2H 2-1,Derrick Rostagno,R16,6-4 1-6 7-6,Christian Saceanu,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3021,H2H 1-1,Pieter Aldrich,R16,6-4 4-6 6-3,Danie Visser,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3022,H2H 2-1,Gary Muller,R16,6-1 6-4,Johan Kriek,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3023,H2H 1-0,Jonathan Canter,R32,7-5 6-4,Paul Annacone,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3024,H2H 2-1,Marc Flur,R32,6-1 6-2,Brad Drewett,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3025,H2H 1-0,Patrick Galbraith,R32,6-4 6-3,Glenn Layendecker,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3026,H2H 1-0,MaliVai Washington,R32,4-6 6-4 6-1,Kelly Evernden,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3027,H2H 1-1,Chris Pridham,R32,6-4 6-4,John Fitzgerald,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3028,H2H 1-0,Bret Garnett,R32,2-6 6-3 6-4,Brian Garrow,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3029,H2H 1-0,Sammy Giammalva,R32,6-1 6-4,Jeff Tarango,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3030,H2H 1-0,Kent Kinnear,R32,7-6 6-4,Peter Lundgren,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3031,H2H 3-0,Wally Masur,R32,6-2 7-6,Matt Anger,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3032,H2H 2-1,Tim Wilkison,R32,6-7 6-3 6-2,Jim Pugh,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3033,H2H 1-0,Vijay Amritraj,R32,6-7 6-3 6-4,Christian Saceanu,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3034,H2H 1-0,Van't Hof,R32,6-4 6-1,Derrick Rostagno,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3035,H2H 1-0,Neil Broad,R32,6-4 6-4,Pieter Aldrich,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3036,H2H 1-0,Byron Talbot,R32,6-2 6-3,Danie Visser,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3037,H2H 1-0,Bryan Shelton,R32,6-2 7-5,Gary Muller,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3038,H2H 1-0,Javier Frana,R32,6-4 6-3,Johan Kriek,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3039,,N Broad / S Kruger,F,2-6 7-5 6-3,P Galbraith / B Garrow,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3040,,B Shelton / K Thorne,SF,6-7 6-2 6-4,N Broad / S Kruger,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3041,,S Giammalva / G Layendecker,SF,7-6 6-3,P Galbraith / B Garrow,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3042,,B Garnett / K Kinnear,QF,7-6 5-7 7-6,B Shelton / K Thorne,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3043,,V Amritraj / P Lundgren,QF,6-3 7-5,N Broad / S Kruger,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3044,,C Saceanu / B Talbot,QF,7-5 6-7 7-6,S Giammalva / G Layendecker,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3045,,J Canter / J Tarango,QF,6-4 4-6 6-3,P Galbraith / B Garrow,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3046,,P Aldrich / D Visser,R16,7-6 7-6,B Garnett / K Kinnear,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3047,,M Barnard / T Reynders,R16,7-6 6-3,B Shelton / K Thorne,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3048,,M Anger / D Rostagno,R16,6-3 5-7 6-2,N Broad / S Kruger,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3049,,J Frana / G Luza,R16,4-6 7-6 7-6,V Amritraj / P Lundgren,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3050,,M Flur / L Scott,R16,6-3 7-6,C Saceanu / B Talbot,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3051,,J Kriek / G Van Emburgh,R16,7-5 3-6 6-4,S Giammalva / G Layendecker,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3052,,R Ashby / M Jacobson,R16,7-6 6-4,J Canter / J Tarango,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3053,,G Muller / T Wilkison,R16,6-1 6-7 7-5,P Galbraith / B Garrow,1989-07-10,https://matchstat.com/tennis/tournaments/m/Newport/1989,Newport,grass
3054,H2H 1-1,Scott Davis,F,2-6 6-4 6-4,Simon Youl,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3055,H2H 4-0,Dan Goldie,SF,3-6 6-4 6-1,Scott Davis,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3056,H2H 1-2,Glenn Michibata,SF,3-6 7-6 7-6,Simon Youl,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3057,H2H 1-0,Jeff Tarango,QF,1-6 7-6 6-2,Dan Goldie,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3058,H2H 1-0,Scott Warner,QF,7-5 6-1,Scott Davis,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3059,H2H 1-0,Ramesh Krishnan,QF,6-3 3-6 7-5,Simon Youl,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3060,H2H 1-1,Chris Pridham,QF,7-6 6-4,Glenn Michibata,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3061,H2H 1-0,Miguel Nido,R16,6-2 6-4,Dan Goldie,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3062,H2H 1-0,Vijay Amritraj,R16,6-3 6-3,Jeff Tarango,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3063,H2H 1-0,Neil Broad,R16,7-5 6-1,Scott Davis,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3064,H2H 1-0,Michael Robertson,R16,6-7 7-6 7-5,Scott Warner,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3065,H2H 2-0,Martin Laurendeau,R16,6-4 6-0,Simon Youl,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3066,H2H 2-0,Doug Burke,R16,6-3 6-2,Ramesh Krishnan,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3067,H2H 1-1,Nduka Odizor,R16,6-2 6-3,Glenn Michibata,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3068,H2H 2-0,Olli Rahnasto,R16,3-6 6-1 6-2,Chris Pridham,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3069,H2H 2-0,Broderick Dyke,R32,6-3 6-3,Dan Goldie,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3070,H2H 2-0,Philip Johnson,R32,3-6 7-6 7-6,Miguel Nido,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3071,H2H 1-0,Ned Caswell,R32,7-5 6-2,Vijay Amritraj,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3072,H2H 2-0,Grant Connell,R32,6-3 6-4,Jeff Tarango,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3073,H2H 1-0,John Boytim,R32,6-7 7-6 6-2,Scott Davis,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3074,H2H 1-0,Malcolm Allen,R32,6-2 6-4,Neil Broad,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3075,H2H 1-0,Chris Garner,R32,6-1 3-6 7-6,Michael Robertson,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3076,H2H 1-0,John Frawley,R32,6-3 6-4,Scott Warner,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3077,H2H 1-0,Tommy Ho,R32,6-1 6-4,Martin Laurendeau,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3078,H2H 3-1,Richard Fromberg,R32,6-2 4-6 7-5,Simon Youl,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3079,H2H 1-0,Juan-Carlos Baguena,R32,6-2 6-4,Doug Burke,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3080,H2H 1-1,Brad Pearce,R32,6-3 6-3,Ramesh Krishnan,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3081,H2H 1-0,Barry Moir,R32,6-4 6-7 6-4,Glenn Michibata,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3082,H2H 2-0,Kent Kinnear,R32,4-6 6-4 6-4,Nduka Odizor,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3083,H2H 1-1,Ville Jansson,R32,6-4 6-4,Chris Pridham,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3084,H2H 1-1,Richard Matuszewski,R32,6-3 2-6 6-4,Olli Rahnasto,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3085,,B Pearce / B Talbot,F,6-2 7-6,S Davis / B Dyke,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3086,,A Amritraj / R Krishnan,SF,7-6 6-3,B Pearce / B Talbot,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3087,,M Nido / M Robertson,SF,7-5 6-7 7-6,S Davis / B Dyke,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3088,,S Cannon / S Warner,QF,7-6 6-3,A Amritraj / R Krishnan,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3089,,D Burke / N Odizor,QF,7-6 6-3,B Pearce / B Talbot,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3090,,C Beckman / R Deppe,QF,7-5 6-4,S Davis / B Dyke,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3091,,V Jansson / K Kinnear,QF,6-7 7-6 6-4,M Nido / M Robertson,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3092,,G Connell / G Michibata,R16,6-3 2-6 7-5,S Cannon / S Warner,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3093,,C Honey / L Pimek,R16,7-5 6-3,A Amritraj / R Krishnan,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3094,,S DeVries / R Matuszewski,R16,6-2 6-4,B Pearce / B Talbot,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3095,,R Schmidt / T Siegel,R16,6-4 3-6 6-2,D Burke / N Odizor,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3096,,B Custer / S Youl,R16,6-3 6-7 7-6,C Beckman / R Deppe,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3097,,B Shelton / K Thorne,R16,7-5 6-2,S Davis / B Dyke,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3098,,M Laurendeau / O Rahnasto,R16,6-4 6-3,M Nido / M Robertson,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3099,,N Broad / S Kruger,R16,6-4 4-6 6-4,V Jansson / K Kinnear,1989-07-17,https://matchstat.com/tennis/tournaments/m/Schenectady/1989,Schenectady,hard
3100,H2H 1-3,Goran Ivanisevic,,6-4 7-6(7) 3-6 6-4,Jonas B. Svensson,1989-07-17,https://matchstat.com/tennis/tournaments/m/Sweden%20v%20Yugoslavia%20-%20DC%20WG%20-%20SF/1989,Sweden v Yugoslavia - DC WG - SF,clay
3101,H2H 2-1,Goran Prpic,,7-6(7) 6-1 6-0,Mats Wilander,1989-07-17,https://matchstat.com/tennis/tournaments/m/Sweden%20v%20Yugoslavia%20-%20DC%20WG%20-%20SF/1989,Sweden v Yugoslavia - DC WG - SF,clay
3102,H2H 4-2,Goran Prpic,,6-7(3) 6-4 7-6(7) 3-6 6-3,Jonas B. Svensson,1989-07-17,https://matchstat.com/tennis/tournaments/m/Sweden%20v%20Yugoslavia%20-%20DC%20WG%20-%20SF/1989,Sweden v Yugoslavia - DC WG - SF,clay
3103,H2H 1-0,Goran Ivanisevic,,6-3 6-3,Mats Wilander,1989-07-17,https://matchstat.com/tennis/tournaments/m/Sweden%20v%20Yugoslavia%20-%20DC%20WG%20-%20SF/1989,Sweden v Yugoslavia - DC WG - SF,clay
3104,,S Edberg / A Jarryd,,4-6 6-4 6-4 6-3,G Ivanisevic / G Prpic,1989-07-17,https://matchstat.com/tennis/tournaments/m/Sweden%20v%20Yugoslavia%20-%20DC%20WG%20-%20SF/1989,Sweden v Yugoslavia - DC WG - SF,clay
3105,H2H 3-0,Carl-Uwe Steeb,,6-2 2-6 2-6 6-4 6-4,Brad Gilbert,1989-07-17,https://matchstat.com/tennis/tournaments/m/Germany%20F.R.%20v%20USA%20-%20DC%20WG%20-%20SF/1989,Germany F.R. v USA - DC WG - SF,carpet
3106,H2H 5-9,Andre Agassi,,6-7(4) 6-7(5) 7-6(4) 6-3 6-4,Boris Becker,1989-07-17,https://matchstat.com/tennis/tournaments/m/Germany%20F.R.%20v%20USA%20-%20DC%20WG%20-%20SF/1989,Germany F.R. v USA - DC WG - SF,carpet
3107,H2H 3-1,Andre Agassi,,4-6 6-4 6-4 6-2,Carl-Uwe Steeb,1989-07-17,https://matchstat.com/tennis/tournaments/m/Germany%20F.R.%20v%20USA%20-%20DC%20WG%20-%20SF/1989,Germany F.R. v USA - DC WG - SF,carpet
3108,H2H 5-0,Patrik Kuhnen,,6-4 1-6 6-4,Brad Gilbert,1989-07-17,https://matchstat.com/tennis/tournaments/m/Germany%20F.R.%20v%20USA%20-%20DC%20WG%20-%20SF/1989,Germany F.R. v USA - DC WG - SF,carpet
3109,,K Flach / R Seguso,,3-6 7-6(5) 6-4 7-6(3),B Becker / E Jelen,1989-07-17,https://matchstat.com/tennis/tournaments/m/Germany%20F.R.%20v%20USA%20-%20DC%20WG%20-%20SF/1989,Germany F.R. v USA - DC WG - SF,carpet
3110,H2H 5-0,Goran Prpic,F,6-3 6-2,Martin Jaite,1989-07-24,https://matchstat.com/tennis/tournaments/m/Stuttgart%20Outdoor/1989,Stuttgart Outdoor,clay
3111,H2H 2-0,Jens Woehrmann,SF,5-7 6-4 6-3,Martin Jaite,1989-07-24,https://matchstat.com/tennis/tournaments/m/Stuttgart%20Outdoor/1989,Stuttgart Outdoor,clay
3112,H2H 2-0,Sergio Bruguera,SF,3-6 7-5 6-1,Goran Prpic,1989-07-24,https://matchstat.com/tennis/tournaments/m/Stuttgart%20Outdoor/1989,Stuttgart Outdoor,clay
3113,H2H 1-0,Guillermo Perez-Roldan,QF,6-3 6-3,Jens Woehrmann,1989-07-24,https://matchstat.com/tennis/tournaments/m/Stuttgart%20Outdoor/1989,Stuttgart Outdoor,clay
3114,H2H 3-1,Jordi Arrese,QF,3-6 7-5 6-4,Martin Jaite,1989-07-24,https://matchstat.com/tennis/tournaments/m/Stuttgart%20Outdoor/1989,Stuttgart Outdoor,clay
3115,H2H 1-1,Alex Antonitsch,QF,7-6 6-7 6-4,Goran Prpic,1989-07-24,https://matchstat.com/tennis/tournaments/m/Stuttgart%20Outdoor/1989,Stuttgart Outdoor,clay
3116,H2H 2-0,Martin Wostenholme,QF,6-1 6-4,Sergio Bruguera,1989-07-24,https://matchstat.com/tennis/tournaments/m/Stuttgart%20Outdoor/1989,Stuttgart Outdoor,clay
3117,H2H 1-0,Jan Gunnarsson,R16,6-4 6-4,Jens Woehrmann,1989-07-24,https://matchstat.com/tennis/tournaments/m/Stuttgart%20Outdoor/1989,Stuttgart Outdoor,clay
3118,H2H 2-0,Fabrice Santoro,R16,6-1 3-6 6-3,Guillermo Perez-Roldan,1989-07-24,https://matchstat.com/tennis/tournaments/m/Stuttgart%20Outdoor/1989,Stuttgart Outdoor,clay
3119,H2H 2-0,Aaron Krickstein,R16,6-1 4-6 6-2,Martin Jaite,1989-07-24,https://matchstat.com/tennis/tournaments/m/Stuttgart%20Outdoor/1989,Stuttgart Outdoor,clay
3120,H2H 1-0,Mikael Pernfors,R16,6-4 6-3,Jordi Arrese,1989-07-24,https://matchstat.com/tennis/tournaments/m/Stuttgart%20Outdoor/1989,Stuttgart Outdoor,clay
3121,H2H 1-0,Ronald Agenor,R16,1-6 6-4 6-1,Goran Prpic,1989-07-24,https://matchstat.com/tennis/tournaments/m/Stuttgart%20Outdoor/1989,Stuttgart Outdoor,clay
3122,H2H 1-1,Kevin Curren,R16,5-7 6-4 6-0,Alex Antonitsch,1989-07-24,https://matchstat.com/tennis/tournaments/m/Stuttgart%20Outdoor/1989,Stuttgart Outdoor,clay
3123,H2H 2-0,Marian Vajda,R16,6-2 4-6 6-1,Sergio Bruguera,1989-07-24,https://matchstat.com/tennis/tournaments/m/Stuttgart%20Outdoor/1989,Stuttgart Outdoor,clay
