,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,start_date,surface,tournament_link,tournament_name,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners
4461,,S Mirza / B Stewart,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,6-2 6-4,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,E Loit / N Pratt,,,,,,,,,,,,,,,,,,,,,,,,,,
4462,,A Chakvetadze / T Golovin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,6-3 6-2,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,E Dementieva / F Pennetta,,,,,,,,,,,,,,,,,,,,,,,,,,
4463,,R Andres-rodriguez / M Diaz-Oliva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,6-1 6-4,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,M Marrero / A Serra Zanetti,,,,,,,,,,,,,,,,,,,,,,,,,,
4464,,L Dekmeijere / S Karatantcheva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,6-4 5-7 6-3,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,J Jankovic / T Krizan,,,,,,,,,,,,,,,,,,,,,,,,,,
4465,,M Salerni / M Vento-Kabchi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,6-3 6-7(4) 7-5,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,N Petrova / M Shaughnessy,,,,,,,,,,,,,,,,,,,,,,,,,,
4466,,A Harkleroad / L Lee-Waters,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,6-2 6-2,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,A Groenefeld / M Navratilova,,,,,,,,,,,,,,,,,,,,,,,,,,
4467,,E Callens / M Santangelo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,6-1 2-6 6-4,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,A Rolle / N Uberoi,,,,,,,,,,,,,,,,,,,,,,,,,,
4468,,M Domachowska / S Talaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,6-7(5) 6-4 6-2,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,J Lee / S Peng,,,,,,,,,,,,,,,,,,,,,,,,,,
4469,,E Gagliardi / M Weingartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,2-6 7-5 6-0,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,T Li / T Sun,,,,,,,,,,,,,,,,,,,,,,,,,,
4470,,K Peschke / B Strycova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,7-6(4) 7-5,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,M Camerin / T Garbin,,,,,,,,,,,,,,,,,,,,,,,,,,
4471,,N Smith / A Myskina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,3-6 7-6(9) 6-2,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,S Farina Elia / R Vinci,,,,,,,,,,,,,,,,,,,,,,,,,,
4472,,L Dominguez Lino / N Llagostera Vives,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,2-6 6-3 6-4,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,E Birnerova / A Ehritt-Vanc,,,,,,,,,,,,,,,,,,,,,,,,,,
4473,,E Linetskaya / G Voskoboeva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R64,7-6(3) 6-2,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,S Kuznetsova / A Molik,,,,,,,,,,,,,,,,,,,,,,,,,,
4474,H2H 1-0,Shikha Uberoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,7-6(5) 6-2,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Sybille Bammer,,,,,,,,,,,,,,,,,,,,,,,,,,
4475,H2H 1-0,Jennifer Hopkins,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,6-3 7-6(10),2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Ivana Lisjak,,,,,,,,,,,,,,,,,,,,,,,,,,
4476,H2H 2-0,Maria Sanchez Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,6-4 6-4,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Emma Laine,,,,,,,,,,,,,,,,,,,,,,,,,,
4477,H2H 1-2,Maria-Fernanda Alves,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,4-6 6-2 6-3,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Tiffany Dabek,,,,,,,,,,,,,,,,,,,,,,,,,,
4478,H2H 1-0,Ludmila Cervanova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,6-1 6-2,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Tian-Tian Sun,,,,,,,,,,,,,,,,,,,,,,,,,,
4479,H2H 1-0,Milagros Sequera,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,7-5 6-3,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Su-Wei Hsieh,,,,,,,,,,,,,,,,,,,,,,,,,,
4480,H2H 3-1,Claudine Schaul,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,6-4 6-3,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Sandra Kloesel,,,,,,,,,,,,,,,,,,,,,,,,,,
4481,H2H 1-0,Marina Erakovic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,7-5 6-3,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Virginia Ruano Pascual,,,,,,,,,,,,,,,,,,,,,,,,,,
4482,H2H 3-0,Emmanuelle Gagliardi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,6-4 6-1,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Viktoria Kutuzova,,,,,,,,,,,,,,,,,,,,,,,,,,
4483,H2H 1-0,Tatiana Panova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,6-3 1-6 6-3,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Pauline Parmentier,,,,,,,,,,,,,,,,,,,,,,,,,,
4484,H2H 1-0,Anastasia Yakimova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,7-5 6-2,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Maria-Emilia Salerni,,,,,,,,,,,,,,,,,,,,,,,,,,
4485,H2H 1-0,Vilmarie Castellvi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,6-3 1-6 6-1,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Martina Muller,,,,,,,,,,,,,,,,,,,,,,,,,,
4486,H2H 2-0,Natalie Grandin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,4-6 6-0 6-2,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Anne Kremer,,,,,,,,,,,,,,,,,,,,,,,,,,
4487,H2H 1-0,Lubomira Kurhajcova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,6-1 6-4,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Yung-Jan Chan,,,,,,,,,,,,,,,,,,,,,,,,,,
4488,H2H 2-1,Kathrin Woerle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,6-3 4-6 6-4,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Stephanie Foretz,,,,,,,,,,,,,,,,,,,,,,,,,,
4489,H2H 2-0,Edina Gallovits,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FQ,6-4 6-7(1) 6-4,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Vania King,,,,,,,,,,,,,,,,,,,,,,,,,,
4490,H2H 2-0,Zi Yan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,4-6 6-4 6-4,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Sybille Bammer,,,,,,,,,,,,,,,,,,,,,,,,,,
4491,H2H 1-0,Ekaterina Makarova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,7-5 3-6 6-4,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Shikha Uberoi,,,,,,,,,,,,,,,,,,,,,,,,,,
4492,H2H 1-0,Neha Uberoi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,7-5 5-7 6-2,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Jennifer Hopkins,,,,,,,,,,,,,,,,,,,,,,,,,,
4493,H2H 2-0,Rita Kuti Kis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,4-6 6-1 6-4,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Ivana Lisjak,,,,,,,,,,,,,,,,,,,,,,,,,,
4494,H2H 1-0,Olga Savchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,4-6 6-4 7-6(3),2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Maria Sanchez Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
4495,H2H 1-0,Alice Canepa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,7-6(6) 6-0,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Emma Laine,,,,,,,,,,,,,,,,,,,,,,,,,,
4496,H2H 1-0,Tsvetana Pironkova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-3 4-6 6-2,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Tiffany Dabek,,,,,,,,,,,,,,,,,,,,,,,,,,
4497,H2H 1-0,Lucie Hradecka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-3 6-2,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Maria-Fernanda Alves,,,,,,,,,,,,,,,,,,,,,,,,,,
4498,H2H 1-0,Olena Antypina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-2 7-6(4),2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Tian-Tian Sun,,,,,,,,,,,,,,,,,,,,,,,,,,
4499,H2H 4-0,Libuse Prusova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,4-6 6-2 6-0,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Ludmila Cervanova,,,,,,,,,,,,,,,,,,,,,,,,,,
4500,H2H 1-0,Hana Sromova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,4-6 7-6(3) 6-1,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Su-Wei Hsieh,,,,,,,,,,,,,,,,,,,,,,,,,,
4501,H2H 1-0,Dominika Nociarova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-2 5-7 6-0,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Milagros Sequera,,,,,,,,,,,,,,,,,,,,,,,,,,
4502,H2H 2-2,Angelika Bachmann,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,7-5 3-6 6-0,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Sandra Kloesel,,,,,,,,,,,,,,,,,,,,,,,,,,
4503,H2H 1-0,Meilen Tu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,4-6 6-2 6-2,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Claudine Schaul,,,,,,,,,,,,,,,,,,,,,,,,,,
4504,H2H 1-0,Chanelle Scheepers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-2 6-1,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Virginia Ruano Pascual,,,,,,,,,,,,,,,,,,,,,,,,,,
4505,H2H 2-3,Elena Vesnina,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-2 6-1,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Marina Erakovic,,,,,,,,,,,,,,,,,,,,,,,,,,
4506,H2H 1-0,Kaia Kanepi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-4 6-2,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Emmanuelle Gagliardi,,,,,,,,,,,,,,,,,,,,,,,,,,
4507,H2H 1-1,Sunitha Rao,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-1 6-2,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Viktoria Kutuzova,,,,,,,,,,,,,,,,,,,,,,,,,,
4508,H2H 1-0,Megan Bradley,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,3-6 6-0 6-1,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Tatiana Panova,,,,,,,,,,,,,,,,,,,,,,,,,,
4509,H2H 1-3,Galina Voskoboeva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,0-6 7-6(5) 6-4,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Pauline Parmentier,,,,,,,,,,,,,,,,,,,,,,,,,,
4510,H2H 4-1,Tatiana Poutchek,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-4 6-2,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Anastasia Yakimova,,,,,,,,,,,,,,,,,,,,,,,,,,
4511,H2H 5-1,Lilia Osterloh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,7-6(4) 7-6(3),2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Maria-Emilia Salerni,,,,,,,,,,,,,,,,,,,,,,,,,,
4512,H2H 1-0,Silvija Talaja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-7(3) 6-3 6-2,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Vilmarie Castellvi,,,,,,,,,,,,,,,,,,,,,,,,,,
4513,H2H 1-0,Seiko Okamoto,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-4 6-2,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Martina Muller,,,,,,,,,,,,,,,,,,,,,,,,,,
4514,H2H 2-1,Stephanie Dubois,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-0 6-2,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Natalie Grandin,,,,,,,,,,,,,,,,,,,,,,,,,,
4515,H2H 2-0,Yvonne Meusburger,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,7-6(5) 6-0,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Anne Kremer,,,,,,,,,,,,,,,,,,,,,,,,,,
4516,H2H 1-0,Tara Snyder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,3-6 6-2 7-5,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Lubomira Kurhajcova,,,,,,,,,,,,,,,,,,,,,,,,,,
4517,H2H 1-0,Ahsha Rolle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-2 6-3,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Yung-Jan Chan,,,,,,,,,,,,,,,,,,,,,,,,,,
4518,H2H 2-1,Kateryna Bondarenko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-2 7-6(5),2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Stephanie Foretz,,,,,,,,,,,,,,,,,,,,,,,,,,
4519,H2H 1-1,Els Callens,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-3 6-1,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Kathrin Woerle,,,,,,,,,,,,,,,,,,,,,,,,,,
4520,H2H 1-0,Katarina Kachlikova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,5-7 6-3 6-3,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Vania King,,,,,,,,,,,,,,,,,,,,,,,,,,
4521,H2H 1-0,Kyra Nagy,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SFQ,6-0 7-6(5),2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Edina Gallovits,,,,,,,,,,,,,,,,,,,,,,,,,,
4522,H2H 1-0,Ting Li,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-2 3-6 6-3,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Sybille Bammer,,,,,,,,,,,,,,,,,,,,,,,,,,
4523,H2H 1-0,Lenka Nemeckova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-3 6-3,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Zi Yan,,,,,,,,,,,,,,,,,,,,,,,,,,
4524,H2H 2-0,Vanessa Henke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-2 3-6 6-4,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Ekaterina Makarova,,,,,,,,,,,,,,,,,,,,,,,,,,
4525,H2H 1-0,Yuliya Beygelzimer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,0-6 7-5 6-3,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Shikha Uberoi,,,,,,,,,,,,,,,,,,,,,,,,,,
4526,H2H 1-0,Lourdes Dominguez Lino,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-2 4-6 6-2,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Jennifer Hopkins,,,,,,,,,,,,,,,,,,,,,,,,,,
4527,H2H 1-0,Shiho Hisamatsu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-1 6-1,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Neha Uberoi,,,,,,,,,,,,,,,,,,,,,,,,,,
4528,H2H 1-0,Akgul Amanmuradova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 6-2,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Rita Kuti Kis,,,,,,,,,,,,,,,,,,,,,,,,,,
4529,H2H 1-1,Sabine Klaschka,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,7-6(3) 6-1,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Ivana Lisjak,,,,,,,,,,,,,,,,,,,,,,,,,,
4530,H2H 1-0,Jane O'Donoghue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,3-6 6-0 6-3,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Maria Sanchez Lorenzo,,,,,,,,,,,,,,,,,,,,,,,,,,
4531,H2H 1-0,Agnes Szavay,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-2 6-3,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Olga Savchuk,,,,,,,,,,,,,,,,,,,,,,,,,,
4532,H2H 1-0,Zsofia Gubacsi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-3 6-2,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Alice Canepa,,,,,,,,,,,,,,,,,,,,,,,,,,
4533,H2H 1-0,Maureen Drake,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-3 6-1,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Emma Laine,,,,,,,,,,,,,,,,,,,,,,,,,,
4534,H2H 2-0,Olga Vymetalkova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 6-4,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Tsvetana Pironkova,,,,,,,,,,,,,,,,,,,,,,,,,,
4535,H2H 1-0,Katerina Klapkova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-3 5-7 7-5,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Tiffany Dabek,,,,,,,,,,,,,,,,,,,,,,,,,,
4536,H2H 1-1,Stephanie Gehrlein,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-3 7-6(2),2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Lucie Hradecka,,,,,,,,,,,,,,,,,,,,,,,,,,
4537,H2H 2-2,Frederica Piedade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 6-2,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Maria-Fernanda Alves,,,,,,,,,,,,,,,,,,,,,,,,,,
4538,H2H 1-0,Sofia Arvidsson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 6-4,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Olena Antypina,,,,,,,,,,,,,,,,,,,,,,,,,,
4539,H2H 1-0,Marlene Weingartner,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-2 6-0,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Tian-Tian Sun,,,,,,,,,,,,,,,,,,,,,,,,,,
4540,H2H 4-1,Adriana Serra Zanetti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 6-2,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Libuse Prusova,,,,,,,,,,,,,,,,,,,,,,,,,,
4541,H2H 1-1,Eva Fislova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-3 6-1,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Ludmila Cervanova,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,H2H 1-1,Saori Obata,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,7-5 6-3,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Hana Sromova,,,,,,,,,,,,,,,,,,,,,,,,,,
4543,H2H 1-0,Krystina Marcio,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-1 6-3,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Su-Wei Hsieh,,,,,,,,,,,,,,,,,,,,,,,,,,
4544,H2H 1-0,Elise Tamaela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,3-6 7-6(5) 7-5,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Milagros Sequera,,,,,,,,,,,,,,,,,,,,,,,,,,
4545,H2H 2-0,Marta Marrero,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-0 6-2,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Dominika Nociarova,,,,,,,,,,,,,,,,,,,,,,,,,,
4546,H2H 2-0,Mathilde Johansson,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-2 5-7 6-4,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Sandra Kloesel,,,,,,,,,,,,,,,,,,,,,,,,,,
4547,H2H 1-1,Lina Stanciute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-0 6-3,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Angelika Bachmann,,,,,,,,,,,,,,,,,,,,,,,,,,
4548,H2H 1-0,Delia Sescioreanu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,5-7 7-5 7-6(6),2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Claudine Schaul,,,,,,,,,,,,,,,,,,,,,,,,,,
4549,H2H 1-1,Adriana Barna,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-4 6-1,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Meilen Tu,,,,,,,,,,,,,,,,,,,,,,,,,,
4550,H2H 1-0,Paula Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-2 6-2,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Virginia Ruano Pascual,,,,,,,,,,,,,,,,,,,,,,,,,,
4551,H2H 1-0,Cara Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,3-6 6-3 6-2,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Chanelle Scheepers,,,,,,,,,,,,,,,,,,,,,,,,,,
4552,H2H 2-1,Maria Kondratieva,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,2-6 6-2 6-4,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Elena Vesnina,,,,,,,,,,,,,,,,,,,,,,,,,,
4553,H2H 1-0,Maret Ani,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,6-3 6-2,2005-08-29,hard,https://matchstat.com/tennis/tournaments/w/US%20Open/2005,US Open,Marina Erakovic,,,,,,,,,,,,,,,,,,,,,,,,,,
