,h2h,loser,round,score,start_date,tournament_link,tournament_name,winner
163,H2H 2-2,Dick Stockton,QF,7-6 7-6,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,Brian Teacher
164,H2H 2-0,Sherwood Stewart,QF,6-7 6-3 6-2,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,C. Pasarell
165,H2H 1-1,Tom Gorman,R16,6-4 6-4,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,J. Alexander
166,H2H 5-0,Marten,R16,6-3 3-0 Retired,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,Rolf Gehring
167,H2H 1-0,Geoff Masters,R16,6-4 7-6,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,Victor Amaya
168,H2H 1-1,Erik Van Dillen,R16,6-4 6-2,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,Colin Dibley
169,H2H 1-0,Charles Fancutt,R16,3-6 6-1 6-4,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,Brian Teacher
170,H2H 2-0,Stone,R16,6-3 7-5,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,Dick Stockton
171,H2H 1-0,John Marks,R16,6-0 6-2,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,Sherwood Stewart
172,H2H 2-0,Chris Kachel,R16,6-4 6-2,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,C. Pasarell
173,H2H 3-3,Roscoe Tanner,R32,6-3 6-4,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,Tom Gorman
174,H2H 1-0,Cliff Letcher,R32,6-3 6-0,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,J. Alexander
175,H2H 1-0,M. Riessen,R32,6-4 5-7 6-4,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,Rolf Gehring
176,H2H 1-0,Mark Meyers,R32,6-3 7-5,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,Marten
177,H2H 3-2,Hank Pfister,R32,6-1 3-6 10-8,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,Victor Amaya
178,H2H 1-0,Trevor Little,R32,5-7 7-6 6-4,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,Geoff Masters
179,H2H 1-0,Ross Case,R32,6-4 7-6,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,Erik Van Dillen
180,H2H 1-0,Ronald Russo,R32,6-4 6-2,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,Colin Dibley
181,H2H 1-1,Wayne Pascoe,R32,7-6 7-6,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,Charles Fancutt
182,H2H 3-1,Mark Edmondson,R32,5-7 6-4 6-2,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,Brian Teacher
183,H2H 3-2,Bob Carmichael,R32,6-1 6-4,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,Stone
184,H2H 1-0,John Bartlett,R32,7-5 3-6 6-4,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,Dick Stockton
185,H2H 1-0,Klaus Eberhard,R32,6-3 6-4,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,John Marks
186,H2H 2-3,P. Dent,R32,6-4 6-4,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,Sherwood Stewart
187,H2H 2-1,Kim Warwick,R32,3-6 7-5 4-0 Retired,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,Chris Kachel
188,H2H 2-0,A. Ashe,R32,7-6 6-7 6-4,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,C. Pasarell
189,H2H 2-0,Dick Bohrnstedt,R64,7-5 6-3,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,Roscoe Tanner
190,H2H 1-0,Graeme Thomson,R64,6-3 6-4,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,J. Alexander
191,H2H 1-0,Syd Ball,R64,7-6 4-6 6-3,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,Rolf Gehring
192,H2H 1-0,Robin Drysdale,R64,6-4 7-6,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,Marten
193,H2H 3-1,R. Ruffels,R64,6-4 4-6 6-4,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,Hank Pfister
194,H2H 2-0,Alvin Gardiner,R64,6-4 6-0,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,Geoff Masters
195,H2H 1-0,Noel Jensen,R64,7-6 6-1,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,Erik Van Dillen
196,H2H 1-0,Brad Drewett,R64,6-4 6-1,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,Colin Dibley
197,H2H 1-0,Chico Hagey,R64,4-6 7-6 6-4,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,Wayne Pascoe
198,H2H 1-0,John Feaver,R64,6-1 6-2,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,Mark Edmondson
199,H2H 1-0,Warren Maher,R64,6-3 6-4,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,Stone
200,H2H 1-0,Peter Elter,R64,6-4 6-4,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,Dick Stockton
201,H2H 1-1,David Carter,R64,6-3 6-3,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,Klaus Eberhard
202,H2H 4-0,John James,R64,7-5 6-3,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,P. Dent
203,H2H 1-0,B. Phillips-Moore,R64,6-4 4-6 6-2,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,Chris Kachel
204,H2H 1-0,Terry Rocavert,R64,7-6 6-3,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,C. Pasarell
205,,S Ball / K Warwick,F,6-3 4-6 6-4,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,C Letcher / D Stockton
206,,J Alexander / P Dent,SF,6-3 6-4,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,S Ball / K Warwick
207,,C Dibley / C Kachel,SF,7-5 6-4,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,C Letcher / D Stockton
208,,M Riessen / R Tanner,QF,8-6,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,J Alexander / P Dent
209,,R Case / G Masters,QF,8-5,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,S Ball / K Warwick
210,,R Ruffels / S Stone,QF,8-4,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,C Dibley / C Kachel
211,,C Pasarell / E Van Dillen,QF,8-4,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,C Letcher / D Stockton
212,,V Eke / T Rocavert,R16,6-3 6-3,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,M Riessen / R Tanner
213,,K Eberhard / R Gehring,R16,6-3 6-2,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,J Alexander / P Dent
214,,B Drewett / B Phillips-moore,R16,6-3 6-4,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,R Case / G Masters
215,,M Marten / H Seuss,R16,6-0 6-2,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,S Ball / K Warwick
216,,H Pfister / S Stewart,R16,6-4 6-3,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,C Dibley / C Kachel
217,,M Edmondson / J Marks,R16,7-5 6-3,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,R Ruffels / S Stone
218,,J Feaver / J James,R16,6-3 6-4,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,C Letcher / D Stockton
219,,B Carmichael / R Drysdale,R16,7-6 6-1,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,C Pasarell / E Van Dillen
220,,C Chilen / R Fowler,R32,6-2 6-3,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,V Eke / T Rocavert
221,,T Little / G Thomson,R32,6-3 6-4,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,J Alexander / P Dent
222,,J Bartlett / A Gardiner,R32,7-5 6-3,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,B Drewett / B Phillips-moore
223,,L Franzi / G Kerr,R32,6-1 6-4,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,S Ball / K Warwick
224,,C Fancutt / N Jensen,R32,6-2 6-1,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,H Pfister / S Stewart
225,,W Pascoe / R Russo,R32,6-4 7-5,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,M Edmondson / J Marks
226,,D Carter / W Maher,R32,6-4 6-4,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,C Letcher / D Stockton
227,,V Amaya / B Teacher,R32,7-6 6-4,1977-01-10,https://matchstat.com/tennis/tournaments/m/Adelaide/1977,Adelaide,C Pasarell / E Van Dillen
228,H2H 5-0,Bill Scanlon,F,6-3 6-3,1977-01-10,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1977","Birmingham, AL",Jimmy Connors
229,H2H 14-1,Eddie Dibbs,SF,6-4 6-3,1977-01-10,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1977","Birmingham, AL",Jimmy Connors
230,H2H 2-0,Ray Moore,SF,6-7 6-4 7-5,1977-01-10,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1977","Birmingham, AL",Bill Scanlon
231,H2H 4-0,Cliff Drysdale,QF,6-4 6-2,1977-01-10,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1977","Birmingham, AL",Jimmy Connors
232,H2H 3-2,Sandy Mayer,QF,6-4 6-3,1977-01-10,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1977","Birmingham, AL",Eddie Dibbs
233,H2H 1-1,Vitas Gerulaitis,QF,6-4 4-6 7-6,1977-01-10,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1977","Birmingham, AL",Ray Moore
234,H2H 3-2,I. Nastase,QF,7-6 6-4,1977-01-10,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1977","Birmingham, AL",Bill Scanlon
235,H2H 4-0,Christopher Mottram,R16,6-3 6-2,1977-01-10,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1977","Birmingham, AL",Jimmy Connors
236,H2H 2-3,Tom Okker,R16,6-1 7-5,1977-01-10,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1977","Birmingham, AL",Cliff Drysdale
237,H2H 4-0,J. Kodes,R16,6-2 6-2,1977-01-10,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1977","Birmingham, AL",Sandy Mayer
238,H2H 8-6,Orantes,R16,7-6 1-6 6-1,1977-01-10,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1977","Birmingham, AL",Eddie Dibbs
239,H2H 5-1,Harold Solomon,R16,6-1 3-6 6-4,1977-01-10,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1977","Birmingham, AL",Vitas Gerulaitis
240,H2H 2-1,Billy Martin,R16,6-3 6-3,1977-01-10,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1977","Birmingham, AL",Ray Moore
241,H2H 2-2,Gene Mayer,R16,6-4 6-7 6-2,1977-01-10,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1977","Birmingham, AL",Bill Scanlon
242,H2H 3-2,Wojtek Fibak,R16,6-3 6-2,1977-01-10,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1977","Birmingham, AL",I. Nastase
243,,B Martin / B Scanlon,F,6-3 6-4,1977-01-10,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1977","Birmingham, AL",W Fibak / T Okker
244,,V Gerulaitis / I Nastase,SF,6-1 6-4,1977-01-10,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1977","Birmingham, AL",W Fibak / T Okker
245,,E Dibbs / H Solomon,SF,3-6 6-4 7-5,1977-01-10,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1977","Birmingham, AL",B Martin / B Scanlon
246,,S Mayer / G Mayer,QF,7-6 6-7 6-1,1977-01-10,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1977","Birmingham, AL",W Fibak / T Okker
247,,C Mottram / G Reid,QF,6-4 6-7 6-4,1977-01-10,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1977","Birmingham, AL",V Gerulaitis / I Nastase
248,,C Drysdale / R Moore,QF,6-4 4-6 6-4,1977-01-10,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1977","Birmingham, AL",B Martin / B Scanlon
249,,J Kodes / O Orantes,QF,6-4 6-3,1977-01-10,"https://matchstat.com/tennis/tournaments/m/Birmingham,%20AL/1977","Birmingham, AL",E Dibbs / H Solomon
250,H2H 2-7,G. Vilas,F,6-3 7-6,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,Brian Gottfried
251,H2H 1-0,Tom Gorman,SF,6-4 6-4,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,G. Vilas
252,H2H 4-0,J. Kodes,SF,6-3 6-7 6-4,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,Brian Gottfried
253,H2H 4-1,Ross Case,QF,7-5 6-3,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,G. Vilas
254,H2H 1-0,R. Taylor,QF,6-3 6-2,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,Tom Gorman
255,H2H 1-0,Billy Martin,QF,7-5 3-6 6-2,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,J. Kodes
256,H2H 2-0,Christopher Mottram,QF,7-5 6-0,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,Brian Gottfried
257,H2H 4-0,Tom Gullikson,R16,6-3 6-3,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,G. Vilas
258,H2H 1-2,Alex Metreveli,R16,7-6 4-6 7-6,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,Ross Case
259,H2H 0-1,Haroon Rahim,R16,WO,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,Tom Gorman
260,H2H 2-3,Ray Moore,R16,6-3 5-7 6-4,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,R. Taylor
261,H2H 2-2,Gene Mayer,R16,6-3 6-1,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,Billy Martin
262,H2H 3-0,Andrew Pattison,R16,6-2 7-5,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,J. Kodes
263,H2H 2-0,Byron Bertram,R16,6-4 6-1,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,Christopher Mottram
264,H2H 4-5,Sandy Mayer,R16,5-7 7-6 7-5,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,Brian Gottfried
265,H2H 4-1,Peter Fleming,R32,6-2 3-6 6-3,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,G. Vilas
266,H2H 3-0,Fred McNair,R32,4-6 6-3 6-3,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,Tom Gullikson
267,H2H 1-0,Dale Power,R32,6-4 3-6 7-5,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,Ross Case
268,H2H 2-0,Steve Krulevitz,R32,6-4 6-3,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,Alex Metreveli
269,H2H 3-0,Wojtek Fibak,R32,6-3 7-6,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,Tom Gorman
270,H2H 1-0,Bernie Mitton,R32,6-2 6-2,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,Haroon Rahim
271,H2H 2-1,Jim Delaney,R32,6-3 6-3,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,Ray Moore
272,H2H 2-1,Vladimir Zednik,R32,6-3 4-6 6-3,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,R. Taylor
273,H2H 2-3,Jeff Borowiak,R32,6-4 2-6 6-4,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,Billy Martin
274,H2H 2-1,Tom Okker,R32,3-6 6-3 6-4,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,Gene Mayer
275,H2H 2-0,Trey Waltke,R32,7-5 6-3,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,Andrew Pattison
276,H2H 1-0,Bill Scanlon,R32,6-4 6-2,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,J. Kodes
277,H2H 1-2,Ion Tiriac,R32,6-4 6-2,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,Byron Bertram
278,H2H 2-0,Butch Walts,R32,6-4 6-1,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,Christopher Mottram
279,H2H 1-0,Teimuraz Kakulia,R32,6-3 6-3,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,Sandy Mayer
280,H2H 7-1,Terry Moor,R32,6-3 6-2,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,Brian Gottfried
281,,R Case / J Kodes,F,6-3 6-7 6-4,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,I Tiriac / G Vilas
282,,B Martin / B Scanlon,SF,6-4 6-0,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,R Case / J Kodes
283,,B Bertram / B Mitton,SF,6-4 6-0,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,I Tiriac / G Vilas
284,,B Gottfried / T Okker,QF,6-3 6-4,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,B Martin / B Scanlon
285,,A Metreveli / H Rahim,QF,6-3 6-4,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,R Case / J Kodes
286,,J Borowiak / A Pattison,QF,6-3 6-3,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,B Bertram / B Mitton
287,,W Fibak / F McNair,QF,6-4 6-0,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,I Tiriac / G Vilas
288,,G Mayer / S Mayer,R16,7-6 6-1,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,B Gottfried / T Okker
289,,T Gullikson / J Ross,R16,7-5 6-4,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,B Martin / B Scanlon
290,,P Fleming / T Gorman,R16,7-6 6-4,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,R Case / J Kodes
291,,T Moor / C Mottram,R16,7-5 6-4,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,A Metreveli / H Rahim
292,,S Krulevitz / B Walts,R16,6-3 7-6,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,J Borowiak / A Pattison
293,,R Moore / R Taylor,R16,6-7 6-4 6-2,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,B Bertram / B Mitton
294,,R King / G Stilwell,R16,6-2 6-1,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,I Tiriac / G Vilas
295,,J Delaney / R Fisher,R16,7-6 6-4,1977-01-17,https://matchstat.com/tennis/tournaments/m/Baltimore/1977,Baltimore,W Fibak / F McNair
296,H2H 13-5,Jimmy Connors,F,6-4 5-7 6-3,1977-01-17,https://matchstat.com/tennis/tournaments/m/Pepsi%20Grand%20Slam/1977,Pepsi Grand Slam,Bjorn Borg
297,H2H 7-4,Adriano Panatta,SF,6-2 4-6 7-5,1977-01-17,https://matchstat.com/tennis/tournaments/m/Pepsi%20Grand%20Slam/1977,Pepsi Grand Slam,Bjorn Borg
298,H2H 4-3,Orantes,SF,5-5 Retired,1977-01-17,https://matchstat.com/tennis/tournaments/m/Pepsi%20Grand%20Slam/1977,Pepsi Grand Slam,Jimmy Connors
299,H2H 2-9,Jimmy Connors,F,3-6 6-4 3-6 6-1 6-2,1977-01-24,https://matchstat.com/tennis/tournaments/m/Philadelphia/1977,Philadelphia,Dick Stockton
300,H2H 3-1,Jeff Borowiak,SF,6-3 6-4 7-6,1977-01-24,https://matchstat.com/tennis/tournaments/m/Philadelphia/1977,Philadelphia,Dick Stockton
301,H2H 4-0,Cliff Drysdale,SF,6-2 6-2 6-2,1977-01-24,https://matchstat.com/tennis/tournaments/m/Philadelphia/1977,Philadelphia,Jimmy Connors
302,H2H 3-0,K. Rosewall,QF,6-0 6-3,1977-01-24,https://matchstat.com/tennis/tournaments/m/Philadelphia/1977,Philadelphia,Dick Stockton
303,H2H 1-1,Vijay Amritraj,QF,3-6 6-2 7-5,1977-01-24,https://matchstat.com/tennis/tournaments/m/Philadelphia/1977,Philadelphia,Jeff Borowiak
304,H2H 1-0,Bernie Mitton,QF,2-6 7-5 6-3,1977-01-24,https://matchstat.com/tennis/tournaments/m/Philadelphia/1977,Philadelphia,Cliff Drysdale
305,H2H 3-0,T. Roche,QF,6-2 6-2,1977-01-24,https://matchstat.com/tennis/tournaments/m/Philadelphia/1977,Philadelphia,Jimmy Connors
306,H2H 2-0,Ray Moore,R16,6-4 6-4,1977-01-24,https://matchstat.com/tennis/tournaments/m/Philadelphia/1977,Philadelphia,K. Rosewall
307,H2H 4-2,Brian Gottfried,R16,6-3 6-2,1977-01-24,https://matchstat.com/tennis/tournaments/m/Philadelphia/1977,Philadelphia,Dick Stockton
308,H2H 2-0,Fred McNair,R16,6-2 5-7 6-3,1977-01-24,https://matchstat.com/tennis/tournaments/m/Philadelphia/1977,Philadelphia,Vijay Amritraj
309,H2H 2-1,Harold Solomon,R16,6-0 6-4,1977-01-24,https://matchstat.com/tennis/tournaments/m/Philadelphia/1977,Philadelphia,Jeff Borowiak
310,H2H 1-5,Eddie Dibbs,R16,6-4 4-6 6-3,1977-01-24,https://matchstat.com/tennis/tournaments/m/Philadelphia/1977,Philadelphia,Bernie Mitton
311,H2H 1-1,Bill Scanlon,R16,6-3 7-6,1977-01-24,https://matchstat.com/tennis/tournaments/m/Philadelphia/1977,Philadelphia,Cliff Drysdale
312,H2H 1-0,Adriano Panatta,R16,6-3 6-4,1977-01-24,https://matchstat.com/tennis/tournaments/m/Philadelphia/1977,Philadelphia,T. Roche
313,H2H 7-1,Wojtek Fibak,R16,6-2 6-2,1977-01-24,https://matchstat.com/tennis/tournaments/m/Philadelphia/1977,Philadelphia,Jimmy Connors
314,H2H 1-3,Bjorn Borg,R32,7-6 6-4,1977-01-24,https://matchstat.com/tennis/tournaments/m/Philadelphia/1977,Philadelphia,Ray Moore
315,H2H 2-0,Onny Parun,R32,6-3 6-3,1977-01-24,https://matchstat.com/tennis/tournaments/m/Philadelphia/1977,Philadelphia,K. Rosewall
316,H2H 4-0,Billy Martin,R32,7-5 6-4,1977-01-24,https://matchstat.com/tennis/tournaments/m/Philadelphia/1977,Philadelphia,Brian Gottfried
317,H2H 3-1,J. Alexander,R32,6-4 6-7 7-6,1977-01-24,https://matchstat.com/tennis/tournaments/m/Philadelphia/1977,Philadelphia,Dick Stockton
318,H2H 1-1,Orantes,R32,2-6 7-6 6-4,1977-01-24,https://matchstat.com/tennis/tournaments/m/Philadelphia/1977,Philadelphia,Fred McNair
319,H2H 2-1,Trey Waltke,R32,6-1 4-6 6-2,1977-01-24,https://matchstat.com/tennis/tournaments/m/Philadelphia/1977,Philadelphia,Vijay Amritraj
