,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,start_date,tournament_link,tournament_name,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners,surface
58,H2H 1-0,Denis Gremelmayr,0.0,0.0,5915932.0,139136.0,,,Denis Gremelmayr,45.0,3.0,2.0,49.0,16.0,60.0,35.0,18.0,25.0,11.0,,,,,,2.0,109.0,,,,,QFQ,6-4 6-2,2010-01-04,https://matchstat.com/tennis/tournaments/m/Chennai/2010,Chennai,Illya Marchenko,1.0,1.0,5915932.0,139135.0,,,Illya Marchenko,64.0,10.0,5.0,60.0,31.0,49.0,29.0,20.0,20.0,13.0,,,,,,1.0,109.0,,,hard
59,H2H 1-0,Ranjeet Virali-Murugesan,0.0,2.0,5915933.0,139138.0,,,Ranjeet Virali-Murugesan,65.0,4.0,2.0,69.0,25.0,70.0,45.0,25.0,25.0,15.0,,,,,,2.0,139.0,,,,,QFQ,7-5 6-4,2010-01-04,https://matchstat.com/tennis/tournaments/m/Chennai/2010,Chennai,Yuki Bhambri,1.0,2.0,5915933.0,139137.0,,,Yuki Bhambri,74.0,8.0,4.0,70.0,30.0,69.0,45.0,29.0,24.0,15.0,,,,,,1.0,139.0,,,hard
60,H2H 2-0,Benjamin Balleret,3.0,4.0,5915934.0,139139.0,,,Benjamin Balleret,69.0,3.0,2.0,60.0,19.0,97.0,53.0,31.0,44.0,19.0,,,,,,1.0,157.0,,,,,QFQ,6-0 2-6 6-2,2010-01-04,https://matchstat.com/tennis/tournaments/m/Chennai/2010,Chennai,Louk Sorensen,2.0,1.0,5915934.0,139140.0,,,Louk Sorensen,88.0,17.0,5.0,97.0,47.0,60.0,41.0,31.0,19.0,10.0,,,,,,2.0,157.0,,,hard
61,H2H 1-0,Aisam Qureshi,3.0,2.0,5915935.0,139141.0,,,Aisam Qureshi,49.0,2.0,1.0,48.0,9.0,69.0,44.0,29.0,25.0,11.0,,,,,,1.0,117.0,,,,,QFQ,6-4 6-4,2010-01-04,https://matchstat.com/tennis/tournaments/m/Chennai/2010,Chennai,Donald Young,3.0,2.0,5915935.0,139142.0,,,Donald Young,68.0,12.0,3.0,69.0,29.0,48.0,27.0,25.0,21.0,14.0,,,,,,2.0,117.0,,,hard
62,H2H 1-0,Paul Capdeville,1.0,7.0,5915936.0,139085.0,,,Paul Capdeville,76.0,8.0,3.0,81.0,28.0,90.0,52.0,30.0,38.0,18.0,,,,,,1.0,171.0,,,,,QFQ,6-4 4-6 6-1,2010-01-04,https://matchstat.com/tennis/tournaments/m/Chennai/2010,Chennai,Lars Poerschke,13.0,4.0,5915936.0,139086.0,,,Lars Poerschke,95.0,12.0,5.0,90.0,42.0,81.0,54.0,42.0,27.0,11.0,,,,,,2.0,171.0,,,hard
63,H2H 3-1,George Bastl,1.0,1.0,5915937.0,139088.0,,,George Bastl,58.0,4.0,2.0,65.0,24.0,64.0,42.0,23.0,22.0,11.0,,,,,,2.0,129.0,,,,,QFQ,6-2 7-5,2010-01-04,https://matchstat.com/tennis/tournaments/m/Chennai/2010,Chennai,Rik De Voest,5.0,0.0,5915937.0,139087.0,,,Rik De Voest,71.0,7.0,5.0,64.0,30.0,65.0,49.0,31.0,16.0,10.0,,,,,,1.0,129.0,,,hard
64,H2H 2-0,Vishnu Vardhan,5.0,2.0,5915938.0,139090.0,,,Vishnu Vardhan,65.0,6.0,1.0,75.0,27.0,67.0,39.0,26.0,28.0,12.0,,,,,,2.0,142.0,,,,,QFQ,7-5 6-3,2010-01-04,https://matchstat.com/tennis/tournaments/m/Chennai/2010,Chennai,Prakash Amritraj,5.0,4.0,5915938.0,139089.0,,,Prakash Amritraj,77.0,8.0,3.0,67.0,29.0,75.0,43.0,31.0,32.0,17.0,,,,,,1.0,142.0,,,hard
65,H2H 1-0,Rohan Gajjar,5.0,3.0,5915939.0,139091.0,,,Rohan Gajjar,72.0,3.0,1.0,77.0,27.0,74.0,37.0,27.0,37.0,18.0,,,,,,1.0,151.0,,,,,QFQ,6-3 7-6(8),2010-01-04,https://matchstat.com/tennis/tournaments/m/Chennai/2010,Chennai,Peter Polansky,7.0,3.0,5915939.0,139092.0,,,Peter Polansky,79.0,5.0,2.0,74.0,29.0,77.0,46.0,34.0,31.0,16.0,,,,,,2.0,151.0,,,hard
66,H2H 1-0,Todd Widom,1.0,1.0,5915940.0,139112.0,,,Todd Widom,54.0,7.0,1.0,61.0,20.0,59.0,37.0,25.0,22.0,9.0,,,,,,2.0,120.0,,,,,QFQ,6-4 6-3,2010-01-04,https://matchstat.com/tennis/tournaments/m/Chennai/2010,Chennai,Dustin Brown,10.0,1.0,5915940.0,139111.0,,,Dustin Brown,66.0,6.0,3.0,59.0,25.0,61.0,29.0,25.0,32.0,16.0,,,,,,1.0,120.0,,,hard
67,H2H 1-0,Mohit Mayur Jayaprakash,3.0,4.0,5915941.0,139113.0,,,Mohit Mayur Jayaprakash,45.0,0.0,0.0,48.0,11.0,61.0,29.0,18.0,32.0,16.0,,,,,,1.0,109.0,,,,,QFQ,6-4 6-2,2010-01-04,https://matchstat.com/tennis/tournaments/m/Chennai/2010,Chennai,Jan Minar,2.0,3.0,5915941.0,139114.0,,,Jan Minar,64.0,8.0,3.0,61.0,27.0,48.0,31.0,28.0,17.0,9.0,,,,,,2.0,109.0,,,hard
68,H2H 2-0,Matthias Bachinger,1.0,0.0,5915942.0,139115.0,,,Matthias Bachinger,33.0,2.0,0.0,40.0,9.0,46.0,27.0,18.0,19.0,6.0,,,,,,1.0,86.0,,,,,QFQ,6-2 4-2 Retired,2010-01-04,https://matchstat.com/tennis/tournaments/m/Chennai/2010,Chennai,Riccardo Ghedin,2.0,2.0,5915942.0,139116.0,,,Riccardo Ghedin,53.0,7.0,3.0,46.0,22.0,40.0,22.0,20.0,18.0,11.0,,,,,,2.0,86.0,,,hard
69,H2H 1-1,Dieter Kindlmann,8.0,6.0,5915943.0,781341.0,,,Dieter Kindlmann,107.0,12.0,3.0,113.0,37.0,113.0,63.0,46.0,50.0,24.0,,,,,,2.0,226.0,,,,,QFQ,6-7(6) 7-6(3) 6-4,2010-01-04,https://matchstat.com/tennis/tournaments/m/Chennai/2010,Chennai,Tsung-Hua Yang,6.0,9.0,5915943.0,781340.0,,,Tsung-Hua Yang,119.0,6.0,3.0,113.0,43.0,113.0,73.0,57.0,40.0,19.0,,,,,,1.0,226.0,,,hard
70,H2H 1-0,Sanam Singh,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,7-5 3-6 6-2,2010-01-04,https://matchstat.com/tennis/tournaments/m/Chennai/2010,Chennai,Marsel Khamdamov,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
71,H2H 1-0,Karan Rastogi,0.0,3.0,5915945.0,139155.0,,,Karan Rastogi,31.0,4.0,0.0,37.0,13.0,35.0,20.0,11.0,15.0,7.0,,,,,,1.0,72.0,,,,,QFQ,6-2 6-4,2010-01-04,https://matchstat.com/tennis/tournaments/m/Chennai/2010,Chennai,James Ward,9.0,3.0,5915945.0,139156.0,,,James Ward,41.0,7.0,3.0,35.0,17.0,37.0,19.0,16.0,18.0,8.0,,,,,,2.0,72.0,,,hard
72,H2H 1-0,N.Sriram Balaji,6.0,1.0,5915946.0,139122.0,,,N.Sriram Balaji,44.0,1.0,0.0,54.0,17.0,49.0,26.0,18.0,23.0,9.0,,,,,,2.0,103.0,,,,,QFQ,6-2 6-3,2010-01-04,https://matchstat.com/tennis/tournaments/m/Chennai/2010,Chennai,Noam Okun,4.0,3.0,5915946.0,139121.0,,,Noam Okun,59.0,4.0,4.0,49.0,22.0,54.0,39.0,31.0,15.0,6.0,,,,,,1.0,103.0,,,hard
73,H2H 2-1,Alex Bogomolov Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QFQ,7-6(1) 6-3,2010-01-04,https://matchstat.com/tennis/tournaments/m/Chennai/2010,Chennai,Tatsuma Ito,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
74,H2H 6-5,Rafael Nadal,1.0,2.0,5916138.0,139652.0,,1.8,Rafael Nadal,98.0,8.0,5.0,99.0,42.0,91.0,57.0,38.0,34.0,18.0,,,,,,2.0,190.0,,,1.8,2.15,F,0-6 7-6(8) 6-4,2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,Nikolay Davydenko,2.0,4.0,5916138.0,139651.0,,2.15,Nikolay Davydenko,92.0,8.0,3.0,91.0,35.0,99.0,73.0,45.0,26.0,12.0,,,,,,1.0,190.0,,,hard
75,H2H 2-19,Roger Federer,2.0,3.0,5916136.0,139601.0,,1.4,Roger Federer,56.0,3.0,1.0,61.0,19.0,62.0,34.0,23.0,28.0,14.0,,,,,,1.0,123.0,,,1.4,2.9,SF,6-4 6-4,2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,Nikolay Davydenko,2.0,2.0,5916136.0,139602.0,,2.9,Nikolay Davydenko,67.0,10.0,3.0,62.0,25.0,61.0,48.0,35.0,13.0,7.0,,,,,,2.0,123.0,,,hard
76,H2H 5-0,Viktor Troicki,2.0,0.0,5916137.0,139603.0,,10.0,Viktor Troicki,33.0,1.0,1.0,45.0,13.0,46.0,33.0,13.0,13.0,7.0,,,,,,1.0,91.0,,,10.0,1.03,SF,6-1 6-3,2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,Rafael Nadal,1.0,0.0,5916137.0,139604.0,,1.03,Rafael Nadal,58.0,8.0,5.0,46.0,26.0,45.0,28.0,23.0,17.0,9.0,,,,,,2.0,91.0,,,hard
77,H2H 3-2,Ernests Gulbis,13.0,7.0,5916132.0,139576.0,,10.5,Ernests Gulbis,85.0,6.0,2.0,88.0,28.0,95.0,62.0,46.0,33.0,11.0,,,,,,2.0,183.0,,,10.5,1.08,QF,6-2 4-6 6-4,2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,Roger Federer,10.0,0.0,5916132.0,139575.0,,1.08,Roger Federer,98.0,13.0,4.0,95.0,38.0,88.0,54.0,40.0,34.0,20.0,,,,,,1.0,183.0,,,hard
78,H2H 8-2,Ivo Karlovic,17.0,0.0,5916133.0,139588.0,,4.01,Ivo Karlovic,71.0,0.0,0.0,71.0,13.0,81.0,52.0,42.0,29.0,16.0,,,,,,2.0,152.0,,,4.01,1.3,QF,7-6(4) 7-6(7),2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,Nikolay Davydenko,3.0,0.0,5916133.0,139587.0,,1.299,Nikolay Davydenko,81.0,2.0,0.0,81.0,23.0,71.0,61.0,54.0,10.0,4.0,,,,,,1.0,152.0,,,hard
79,H2H 5-1,Lukasz Kubot,4.0,8.0,5916134.0,139578.0,,3.1,Lukasz Kubot,98.0,11.0,5.0,97.0,34.0,108.0,75.0,48.0,33.0,16.0,,,,,,2.0,205.0,,,3.1,1.44,QF,4-6 6-4 7-6(1),2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,Viktor Troicki,4.0,2.0,5916134.0,139577.0,,1.435,Viktor Troicki,107.0,14.0,5.0,108.0,44.0,97.0,58.0,46.0,39.0,17.0,,,,,,1.0,205.0,,,hard
80,H2H 1-1,Steve Darcis,3.0,2.0,5916135.0,139579.0,,13.0,Steve Darcis,16.0,0.0,0.0,19.0,3.0,33.0,22.0,8.0,11.0,5.0,,,,,,1.0,52.0,,,13.0,1.02,QF,6-1 2-0 Retired,2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,Rafael Nadal,2.0,0.0,5916135.0,139580.0,,1.02,Rafael Nadal,36.0,6.0,4.0,33.0,20.0,19.0,12.0,11.0,7.0,5.0,,,,,,2.0,52.0,,,hard
81,H2H 3-0,Evgeny Korolev,0.0,3.0,5916124.0,139542.0,,13.0,Evgeny Korolev,45.0,2.0,1.0,43.0,10.0,64.0,40.0,26.0,24.0,9.0,,,,,,2.0,107.0,,,13.0,1.02,R16,6-2 6-4,2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,Roger Federer,3.0,1.0,5916124.0,139541.0,,1.02,Roger Federer,62.0,9.0,4.0,64.0,29.0,43.0,25.0,21.0,18.0,12.0,,,,,,1.0,107.0,,,hard
82,H2H 5-1,Andreas Seppi,1.0,3.0,5916125.0,139543.0,,2.2,Andreas Seppi,55.0,2.0,1.0,57.0,15.0,71.0,40.0,25.0,31.0,15.0,,,,,,1.0,128.0,,,2.2,1.65,R16,6-4 7-5,2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,Ernests Gulbis,6.0,6.0,5916125.0,139544.0,,1.65,Ernests Gulbis,73.0,9.0,3.0,71.0,31.0,57.0,38.0,32.0,19.0,10.0,,,,,,2.0,128.0,,,hard
83,H2H 2-1,Marco Chiudinelli,2.0,3.0,5916126.0,139546.0,,6.0,Marco Chiudinelli,57.0,6.0,1.0,56.0,18.0,72.0,49.0,30.0,23.0,9.0,,,,,,2.0,128.0,,,6.0,1.1,R16,6-3 6-4,2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,Nikolay Davydenko,6.0,3.0,5916126.0,139545.0,,1.1,Nikolay Davydenko,71.0,9.0,4.0,72.0,33.0,56.0,37.0,28.0,19.0,10.0,,,,,,1.0,128.0,,,hard
84,H2H 7-1,Benjamin Becker,6.0,2.0,5916127.0,139547.0,,3.0,Benjamin Becker,65.0,3.0,2.0,78.0,24.0,67.0,34.0,25.0,33.0,16.0,,,,,,1.0,145.0,,,3.0,1.35,R16,4-6 6-3 6-2,2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,Ivo Karlovic,20.0,2.0,5916127.0,139548.0,,1.35,Ivo Karlovic,80.0,5.0,4.0,67.0,26.0,78.0,49.0,38.0,29.0,16.0,,,,,,2.0,145.0,,,hard
85,H2H 3-1,Olivier Rochus,0.0,4.0,5916128.0,139550.0,,2.5,Olivier Rochus,41.0,5.0,1.0,51.0,17.0,54.0,30.0,18.0,24.0,6.0,,,,,,2.0,105.0,,,2.5,1.5,R16,6-2 6-2,2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,Viktor Troicki,12.0,1.0,5916128.0,139549.0,,1.5,Viktor Troicki,64.0,9.0,5.0,54.0,30.0,51.0,32.0,26.0,19.0,8.0,,,,,,1.0,105.0,,,hard
86,H2H 3-2,Sergiy Stakhovsky,7.0,2.0,5916129.0,139552.0,,1.7,Sergiy Stakhovsky,77.0,4.0,0.0,77.0,25.0,91.0,60.0,40.0,31.0,12.0,,,,,,2.0,168.0,,,1.7,2.15,R16,6-2 7-6(5),2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,Lukasz Kubot,4.0,4.0,5916129.0,139551.0,,2.15,Lukasz Kubot,91.0,9.0,2.0,91.0,39.0,77.0,48.0,36.0,29.0,16.0,,,,,,1.0,168.0,,,hard
87,H2H 2-1,Younes El Aynaoui,0.0,2.0,5916130.0,139554.0,,3.0,Younes El Aynaoui,36.0,2.0,0.0,49.0,13.0,43.0,25.0,18.0,18.0,5.0,,,,,,2.0,92.0,,,3.0,1.35,R16,6-3 6-1,2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,Steve Darcis,4.0,0.0,5916130.0,139553.0,,1.35,Steve Darcis,56.0,8.0,4.0,43.0,20.0,49.0,36.0,27.0,13.0,9.0,,,,,,1.0,92.0,,,hard
88,H2H 6-0,Potito Starace,1.0,0.0,5916131.0,139555.0,,13.0,Potito Starace,36.0,0.0,0.0,50.0,15.0,43.0,30.0,14.0,13.0,7.0,,,,,,1.0,93.0,,,13.0,1.02,R16,6-2 6-2,2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,Rafael Nadal,3.0,1.0,5916131.0,139556.0,,1.02,Rafael Nadal,57.0,5.0,4.0,43.0,22.0,50.0,32.0,26.0,18.0,9.0,,,,,,2.0,93.0,,,hard
89,H2H 2-0,Christophe Rochus,0.0,1.0,5916108.0,139518.0,,20.0,Christophe Rochus,42.0,3.0,0.0,53.0,16.0,54.0,37.0,20.0,17.0,6.0,,,,,,2.0,107.0,,,20.0,1.01,R32,6-1 6-2,2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,Roger Federer,12.0,1.0,5916108.0,139517.0,,1.01,Roger Federer,65.0,13.0,4.0,54.0,28.0,53.0,36.0,28.0,17.0,9.0,,,,,,1.0,107.0,,,hard
90,H2H 1-0,Martin Vassallo Arguello,1.0,1.0,5916109.0,139454.0,,4.64,Martin Vassallo Arguello,41.0,1.0,1.0,38.0,9.0,66.0,47.0,23.0,19.0,9.0,,,,,,2.0,104.0,,,4.64,1.24,R32,6-2 6-3,2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,Evgeny Korolev,1.0,0.0,5916109.0,139453.0,,1.244,Evgeny Korolev,63.0,8.0,5.0,66.0,34.0,38.0,32.0,26.0,6.0,3.0,,,,,,1.0,104.0,,,hard
91,H2H 1-2,Oscar Hernandez Perez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-4 7-5,2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,Andreas Seppi,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
92,H2H 5-1,Albert Montanes,4.0,2.0,5916111.0,139456.0,,3.3,Albert Montanes,50.0,0.0,0.0,50.0,9.0,68.0,43.0,31.0,25.0,10.0,,,,,,2.0,118.0,,,3.3,1.32,R32,6-2 7-5,2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,Ernests Gulbis,13.0,2.0,5916111.0,139455.0,,1.32,Ernests Gulbis,68.0,10.0,3.0,68.0,27.0,50.0,37.0,32.0,13.0,9.0,,,,,,1.0,118.0,,,hard
93,H2H 1-0,Mikhail Kukushkin,0.0,1.0,5916112.0,139520.0,,7.5,Mikhail Kukushkin,34.0,3.0,1.0,47.0,16.0,47.0,22.0,10.0,25.0,8.0,,,,,,2.0,94.0,,,7.5,1.08,R32,6-2 6-0,2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,Nikolay Davydenko,4.0,4.0,5916112.0,139519.0,,1.08,Nikolay Davydenko,60.0,7.0,6.0,47.0,29.0,47.0,26.0,21.0,21.0,10.0,,,,,,1.0,94.0,,,hard
94,H2H 3-1,Paolo Lorenzi,2.0,3.0,5916113.0,139457.0,,2.9,Paolo Lorenzi,55.0,3.0,1.0,57.0,13.0,72.0,41.0,24.0,31.0,18.0,,,,,,1.0,129.0,,,2.9,1.4,R32,7-5 6-3,2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,Marco Chiudinelli,7.0,0.0,5916113.0,139458.0,,1.4,Marco Chiudinelli,74.0,9.0,3.0,72.0,30.0,57.0,37.0,33.0,20.0,11.0,,,,,,2.0,129.0,,,hard
95,H2H 1-0,Daniel Koellerer,4.0,3.0,5916114.0,139525.0,,2.4,Daniel Koellerer,14.0,0.0,0.0,14.0,2.0,27.0,12.0,9.0,15.0,3.0,,,,,,1.0,41.0,,,2.4,1.55,R32,5-1 Retired,2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,Benjamin Becker,2.0,0.0,5916114.0,139526.0,,1.55,Benjamin Becker,27.0,3.0,2.0,27.0,15.0,14.0,6.0,5.0,8.0,7.0,,,,,,2.0,41.0,,,hard
96,H2H 1-0,Fabio Fognini,3.0,1.0,5916115.0,139459.0,,3.05,Fabio Fognini,59.0,2.0,0.0,69.0,23.0,55.0,37.0,25.0,18.0,11.0,,,,,,1.0,124.0,,,3.05,1.35,R32,6-4 6-4,2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,Ivo Karlovic,7.0,0.0,5916115.0,139460.0,,1.35,Ivo Karlovic,65.0,6.0,2.0,55.0,19.0,69.0,43.0,32.0,26.0,14.0,,,,,,2.0,124.0,,,hard
97,H2H 5-1,Daniel Gimeno-Traver,2.0,3.0,5916116.0,139462.0,,4.2,Daniel Gimeno-Traver,37.0,1.0,1.0,48.0,10.0,53.0,35.0,20.0,18.0,7.0,,,,,,2.0,101.0,,,4.2,1.2,R32,6-1 7-5,2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,Viktor Troicki,10.0,3.0,5916116.0,139461.0,,1.2,Viktor Troicki,64.0,7.0,4.0,53.0,26.0,48.0,31.0,27.0,17.0,11.0,,,,,,1.0,101.0,,,hard
98,H2H 1-0,Abdulla Hajji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-1 6-0,2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,Olivier Rochus,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
99,H2H 1-1,Karim Maamoun,0.0,2.0,5916118.0,139491.0,,4.0,Karim Maamoun,25.0,3.0,1.0,36.0,10.0,43.0,29.0,9.0,14.0,6.0,,,,,,1.0,79.0,,,4.0,1.2,R32,6-0 6-2,2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,Lukasz Kubot,2.0,3.0,5916118.0,139492.0,,1.2,Lukasz Kubot,54.0,13.0,6.0,43.0,28.0,36.0,19.0,15.0,17.0,11.0,,,,,,2.0,79.0,,,hard
100,H2H 1-5,Mikhail Youzhny,1.0,5.0,5916119.0,139464.0,,1.3,Mikhail Youzhny,68.0,2.0,0.0,75.0,23.0,73.0,45.0,34.0,28.0,11.0,,,,,,2.0,148.0,,,1.3,3.4,R32,7-6(11) 6-2,2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,Sergiy Stakhovsky,9.0,2.0,5916119.0,139463.0,,3.4,Sergiy Stakhovsky,80.0,5.0,2.0,73.0,28.0,75.0,49.0,37.0,26.0,15.0,,,,,,1.0,148.0,,,hard
101,H2H 1-3,Guillermo Garcia-Lopez,5.0,5.0,5916120.0,139493.0,,1.55,Guillermo Garcia-Lopez,44.0,4.0,1.0,53.0,19.0,52.0,32.0,20.0,20.0,5.0,,,,,,1.0,105.0,,,1.55,2.4,R32,6-4 6-1,2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,Steve Darcis,1.0,1.0,5916120.0,139494.0,,2.4,Steve Darcis,61.0,5.0,5.0,52.0,27.0,53.0,37.0,27.0,16.0,7.0,,,,,,2.0,105.0,,,hard
102,H2H 1-0,Ryler DeHeart,2.0,1.0,5916121.0,139495.0,,1.5,Ryler DeHeart,73.0,3.0,1.0,76.0,21.0,80.0,51.0,35.0,29.0,17.0,,,,,,1.0,156.0,,,1.5,2.45,R32,7-6(3) 7-6(4),2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,Younes El Aynaoui,16.0,4.0,5916121.0,139496.0,,2.45,Younes El Aynaoui,83.0,4.0,1.0,80.0,28.0,76.0,46.0,39.0,30.0,16.0,,,,,,2.0,156.0,,,hard
103,H2H 4-1,Frederico Gil,1.0,3.0,5916122.0,139465.0,,1.65,Frederico Gil,37.0,1.0,0.0,44.0,14.0,52.0,32.0,14.0,20.0,9.0,,,,,,1.0,96.0,,,1.65,2.25,R32,6-2 6-0,2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,Potito Starace,1.0,1.0,5916122.0,139466.0,,2.25,Potito Starace,59.0,12.0,5.0,52.0,29.0,44.0,33.0,24.0,11.0,6.0,,,,,,2.0,96.0,,,hard
104,H2H 5-0,Simone Bolelli,4.0,1.0,5916123.0,139497.0,,10.0,Simone Bolelli,52.0,3.0,0.0,54.0,15.0,68.0,40.0,27.0,28.0,10.0,,,,,,1.0,122.0,,,10.0,1.04,R32,6-3 6-3,2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,Rafael Nadal,5.0,0.0,5916123.0,139498.0,,1.04,Rafael Nadal,70.0,7.0,3.0,68.0,31.0,54.0,36.0,26.0,18.0,13.0,,,,,,2.0,122.0,,,hard
105,,F Cermak / M Mertinak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,F,6-4 7-5,2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,G Garcia-Lopez / A Montanes,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
106,,C Kas / D Norman,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,6-7(5) 6-3 [14-12],2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,G Garcia-Lopez / A Montanes,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
107,,E Korolev / S Stakhovsky,,,,,,,,,,,,,,,,,,,,,,,,,,,,,SF,3-6 6-1 [10-5],2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,F Cermak / M Mertinak,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
108,,W Moodie / M Youzhny,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-2 2-6 [10-6],2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,G Garcia-Lopez / A Montanes,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
109,,M Chiudinelli / V Troicki,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-1 5-7 [10-5],2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,C Kas / D Norman,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
110,,M Fyrstenberg / M Matkowski,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,6-7(6) 6-2 [10-8],2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,E Korolev / S Stakhovsky,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
111,,S Darcis / L Kubot,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,4-6 7-6(6) [11-9],2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,F Cermak / M Mertinak,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
112,,D Nestor / N Zimonjic,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-4 6-4,2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,G Garcia-Lopez / A Montanes,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
113,,Y El Aynaoui / A Hajji,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-2 6-0,2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,W Moodie / M Youzhny,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
114,,S Bolelli / A Seppi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-3 3-6 [10-6],2010-01-04,https://matchstat.com/tennis/tournaments/m/Doha/2010,Doha,C Kas / D Norman,,,,,,,,,,,,,,,,,,,,,,,,,,,hard
