,h2h,loser,loser_aces,loser_double_faults,loser_match,loser_match_stats_id,loser_net_approaches,loser_odds,loser_player_fullname,loser_points_won,loser_return_break_points_total,loser_return_break_points_won,loser_return_points_total,loser_return_points_won,loser_serve_1st_attempts,loser_serve_1st_total,loser_serve_1st_won,loser_serve_2nd_total,loser_serve_2nd_won,loser_serve_games_total,loser_serve_games_won,loser_serve_speed_1st_avg,loser_serve_speed_2nd_avg,loser_serve_speed_fastest,loser_team,loser_total_points,loser_unforced_errors,loser_winners,odds_loser,odds_winner,round,score,start_date,surface,tournament_link,tournament_name,winner,winner_aces,winner_double_faults,winner_match,winner_match_stats_id,winner_net_approaches,winner_odds,winner_player_fullname,winner_points_won,winner_return_break_points_total,winner_return_break_points_won,winner_return_points_total,winner_return_points_won,winner_serve_1st_attempts,winner_serve_1st_total,winner_serve_1st_won,winner_serve_2nd_total,winner_serve_2nd_won,winner_serve_games_total,winner_serve_games_won,winner_serve_speed_1st_avg,winner_serve_speed_2nd_avg,winner_serve_speed_fastest,winner_team,winner_total_points,winner_unforced_errors,winner_winners
2204,H2H 2-0,Andrea Petkovic,1.0,9.0,8380828.0,3544367.0,,2.25,Andrea Petkovic,99.0,15.0,5.0,101.0,47.0,92.0,67.0,38.0,25.0,14.0,14.0,,,,,1.0,202.0,,,2.25,1.57,R64,6-4 2-6 6-3,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,Timea Bacsinszky,3.0,3.0,8380828.0,3544368.0,,1.57,Timea Bacsinszky,103.0,15.0,6.0,101.0,49.0,98.0,74.0,39.0,24.0,15.0,13.0,,,,,2.0,202.0,,
2205,H2H 2-0,Lourdes Dominguez Lino,0.0,4.0,8380829.0,3544296.0,,5.0,Lourdes Dominguez Lino,27.0,0.0,0.0,35.0,7.0,42.0,29.0,14.0,13.0,6.0,8.0,,,,,2.0,81.0,,,5.0,1.16,R64,6-2 6-1,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,Karolina Pliskova,2.0,1.0,8380829.0,3544295.0,,1.16,Karolina Pliskova,54.0,8.0,5.0,46.0,26.0,34.0,23.0,20.0,11.0,8.0,7.0,,,,,1.0,81.0,,
2206,H2H 1-1,Anna-Lena Friedsam,5.0,3.0,8380830.0,3544327.0,,1.72,Anna-Lena Friedsam,36.0,1.0,0.0,47.0,12.0,43.0,32.0,20.0,11.0,4.0,8.0,,,,,1.0,93.0,,,1.72,2.0,R64,6-0 6-4,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,Christina McHale,2.0,2.0,8380830.0,3544328.0,,2.0,Christina McHale,57.0,8.0,4.0,46.0,22.0,45.0,32.0,26.0,13.0,9.0,8.0,,,,,2.0,93.0,,
2207,H2H 1-2,Eugenie Bouchard,4.0,9.0,8380831.0,3544326.0,,1.66,Eugenie Bouchard,101.0,7.0,3.0,93.0,38.0,99.0,62.0,39.0,37.0,24.0,15.0,,,,,2.0,201.0,,,1.66,2.1,R64,6-4 3-6 6-4,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,Irina-Camelia Begu,6.0,1.0,8380831.0,3544325.0,,2.1,Irina-Camelia Begu,100.0,13.0,4.0,108.0,45.0,92.0,72.0,45.0,20.0,10.0,14.0,,,,,1.0,201.0,,
2208,H2H 5-0,Anna Schmiedlova,1.0,7.0,8380832.0,3544381.0,,11.0,Anna Schmiedlova,57.0,9.0,3.0,62.0,23.0,64.0,45.0,23.0,19.0,11.0,10.0,,,,,1.0,133.0,,,11.0,1.03,R64,6-2 7-5,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,Garbine Muguruza,2.0,5.0,8380832.0,3544382.0,,1.03,Garbine Muguruza,76.0,10.0,6.0,71.0,37.0,57.0,31.0,23.0,26.0,16.0,10.0,,,,,2.0,133.0,,
2209,H2H 3-0,Timea Babos,1.0,3.0,8380833.0,3544380.0,,3.0,Timea Babos,86.0,9.0,3.0,98.0,40.0,75.0,39.0,26.0,36.0,20.0,13.0,,,,,2.0,176.0,,,3.0,1.36,R64,3-6 6-2 6-3,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,Carla Suarez Navarro,2.0,2.0,8380833.0,3544379.0,,1.36,Carla Suarez Navarro,90.0,9.0,5.0,78.0,32.0,96.0,65.0,46.0,31.0,12.0,13.0,,,,,1.0,176.0,,
2210,H2H 2-0,Monica Puig,1.0,2.0,8380834.0,3544976.0,,1.58,Monica Puig,45.0,9.0,2.0,57.0,25.0,46.0,30.0,14.0,16.0,6.0,8.0,,,,,2.0,105.0,,,1.58,2.38,R64,6-1 6-3,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,Sabine Lisicki,2.0,5.0,8380834.0,3544975.0,,2.38,Sabine Lisicki,60.0,9.0,6.0,48.0,28.0,52.0,42.0,27.0,10.0,5.0,8.0,,,,,1.0,105.0,,
2211,H2H 1-0,Sara Sorribes Tormo,0.0,6.0,8380835.0,3544393.0,,3.75,Sara Sorribes Tormo,38.0,3.0,2.0,45.0,16.0,50.0,36.0,14.0,14.0,8.0,8.0,,,,,1.0,101.0,,,3.75,1.25,R64,6-1 6-3,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,Samantha Stosur,1.0,4.0,8380835.0,3544394.0,,1.25,Samantha Stosur,63.0,10.0,6.0,56.0,34.0,41.0,26.0,17.0,15.0,12.0,8.0,,,,,2.0,101.0,,
2212,H2H 2-1,Coco Vandeweghe,2.0,4.0,8380836.0,3544377.0,,3.0,Coco Vandeweghe,58.0,4.0,2.0,52.0,18.0,74.0,46.0,29.0,28.0,11.0,10.0,,,,,1.0,130.0,,,3.0,1.36,R64,7-6(4) 6-1,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,Lucie Safarova,5.0,4.0,8380836.0,3544378.0,,1.36,Lucie Safarova,72.0,8.0,5.0,78.0,38.0,48.0,35.0,26.0,13.0,8.0,9.0,,,,,2.0,130.0,,
2213,H2H 1-0,Teliana Pereira,0.0,2.0,8380837.0,3544294.0,,4.33,Teliana Pereira,82.0,7.0,5.0,78.0,36.0,91.0,71.0,34.0,20.0,12.0,13.0,,,,,2.0,171.0,,,4.33,1.2,R64,3-6 6-3 6-2,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,Sloane Stephens,0.0,3.0,8380837.0,3544293.0,,1.2,Sloane Stephens,89.0,14.0,7.0,93.0,47.0,75.0,62.0,35.0,13.0,7.0,13.0,,,,,1.0,171.0,,
2214,H2H 1-0,Daria Kasatkina,1.0,4.0,8380838.0,3545045.0,,1.14,Daria Kasatkina,80.0,15.0,5.0,98.0,43.0,69.0,44.0,26.0,25.0,11.0,13.0,,,,,1.0,171.0,,,1.14,5.5,R64,6-3 4-6 6-2,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,Patricia Maria Tig,2.0,4.0,8380838.0,3545046.0,,5.5,Patricia Maria Tig,91.0,10.0,7.0,73.0,36.0,94.0,71.0,40.0,23.0,15.0,14.0,,,,,2.0,171.0,,
2215,H2H 4-1,Alison Riske,0.0,3.0,8380839.0,3544969.0,,3.45,Alison Riske,86.0,9.0,4.0,79.0,35.0,91.0,66.0,40.0,25.0,11.0,13.0,,,,,1.0,173.0,,,3.45,1.31,R64,1-6 6-3 6-4,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,Madison Keys,1.0,1.0,8380839.0,3544970.0,,1.31,Madison Keys,87.0,7.0,4.0,94.0,43.0,78.0,52.0,30.0,26.0,14.0,13.0,,,,,2.0,173.0,,
2216,H2H 1-4,Angelique Kerber,1.0,3.0,8380840.0,3544290.0,,1.2,Angelique Kerber,40.0,1.0,1.0,45.0,12.0,47.0,33.0,19.0,14.0,9.0,9.0,,,,,2.0,95.0,,,1.2,4.33,R64,6-4 6-2,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,Barbora Strycova,1.0,1.0,8380840.0,3544289.0,,4.33,Barbora Strycova,55.0,7.0,4.0,50.0,22.0,44.0,30.0,24.0,14.0,9.0,9.0,,,,,1.0,95.0,,
2217,,M Hingis / S Mirza,,,,,,,,,,,,,,,,,,,,,,,,,,,1.45,2.7,F,6-4 6-4,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,C Garcia / K Mladenovic,,,,,,,,,,,,,,,,,,,,,,,,,,
2218,,V King / A Kudryavtseva,,,,,,,,,,,,,,,,,,,,,,,,,,,3.6,1.27,SF,6-2 6-0,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,M Hingis / S Mirza,,,,,,,,,,,,,,,,,,,,,,,,,,
2219,,E Makarova / E Vesnina,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1,1.7,SF,6-2 6-3,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,C Garcia / K Mladenovic,,,,,,,,,,,,,,,,,,,,,,,,,,
2220,,A Hlavackova / L Hradecka,,,,,,,,,,,,,,,,,,,,,,,,,,,3.75,1.25,QF,6-3 6-2,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,M Hingis / S Mirza,,,,,,,,,,,,,,,,,,,,,,,,,,
2221,,H Chan / Y Chan,,,,,,,,,,,,,,,,,,,,,,,,,,,,,QF,2-6 6-4 11-9,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,V King / A Kudryavtseva,,,,,,,,,,,,,,,,,,,,,,,,,,
2222,,T Babos / Y Shvedova,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,1.75,QF,6-4 6-3,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,C Garcia / K Mladenovic,,,,,,,,,,,,,,,,,,,,,,,,,,
2223,,S Kuznetsova / A Pavlyuchenkova,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35,1.55,QF,WO,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,E Makarova / E Vesnina,,,,,,,,,,,,,,,,,,,,,,,,,,
2224,,C Chuang / D Jurak,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-0 6-4,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,M Hingis / S Mirza,,,,,,,,,,,,,,,,,,,,,,,,,,
2225,,A Medina Garrigues / A Parra Santonja,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,2-6 6-1 10-7,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,A Hlavackova / L Hradecka,,,,,,,,,,,,,,,,,,,,,,,,,,
2226,,M Gasparyan / K Siniakova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-3 6-2,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,H Chan / Y Chan,,,,,,,,,,,,,,,,,,,,,,,,,,
2227,,G Muguruza / C Suarez Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,WO,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,V King / A Kudryavtseva,,,,,,,,,,,,,,,,,,,,,,,,,,
2228,,Y Xu / S Zheng,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-1 6-3,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,C Garcia / K Mladenovic,,,,,,,,,,,,,,,,,,,,,,,,,,
2229,,L Arruabarrena / S Errani,,,,,,,,,,,,,,,,,,,,,,,,,,,2.35,1.57,R16,6-3 6-3,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,T Babos / Y Shvedova,,,,,,,,,,,,,,,,,,,,,,,,,,
2230,,A Klepac / K Srebotnik,,,,,,,,,,,,,,,,,,,,,,,,,,,2.65,1.45,R16,6-3 2-6 10-7,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,E Makarova / E Vesnina,,,,,,,,,,,,,,,,,,,,,,,,,,
2231,,R Olaru / A Rosolska,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R16,6-3 6-4,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,S Kuznetsova / A Pavlyuchenkova,,,,,,,,,,,,,,,,,,,,,,,,,,
2232,,I Begu / M Niculescu,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,2-6 6-4 10-8,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,C Chuang / D Jurak,,,,,,,,,,,,,,,,,,,,,,,,,,
2233,,P Badosa Gibert / M Martinez Sanchez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,4-6 6-3 10-7,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,A Medina Garrigues / A Parra Santonja,,,,,,,,,,,,,,,,,,,,,,,,,,
2234,,K Bondarenko / O Savchuk,,,,,,,,,,,,,,,,,,,,,,,,,,,2.45,1.53,R32,6-4 7-6(1),2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,A Hlavackova / L Hradecka,,,,,,,,,,,,,,,,,,,,,,,,,,
2235,,K Peschke / B Strycova,,,,,,,,,,,,,,,,,,,,,,,,,,,1.65,2.2,R32,5-7 6-2 10-6,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,M Gasparyan / K Siniakova,,,,,,,,,,,,,,,,,,,,,,,,,,
2236,,J Goerges / K Pliskova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-4 6-2,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,V King / A Kudryavtseva,,,,,,,,,,,,,,,,,,,,,,,,,,
2237,,G Dabrowski / A Rodionova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-4 7-6(4),2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,G Muguruza / C Suarez Navarro,,,,,,,,,,,,,,,,,,,,,,,,,,
2238,,A Groenefeld / C Vandeweghe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-4 7-5,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,C Garcia / K Mladenovic,,,,,,,,,,,,,,,,,,,,,,,,,,
2239,,D Kasatkina / L Siegemund,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,2-1 Ret.,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,Y Xu / S Zheng,,,,,,,,,,,,,,,,,,,,,,,,,,
2240,,S Hsieh / O Kalashnikova,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-4 6-3,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,L Arruabarrena / S Errani,,,,,,,,,,,,,,,,,,,,,,,,,,
2241,,R Atawo / A Spears,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-7(4) 6-4 10-5,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,E Makarova / E Vesnina,,,,,,,,,,,,,,,,,,,,,,,,,,
2242,,S Soler-Espinosa / S Sorribes Tormo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-0 7-5,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,A Klepac / K Srebotnik,,,,,,,,,,,,,,,,,,,,,,,,,,
2243,,M Irigoyen / C Liang,,,,,,,,,,,,,,,,,,,,,,,,,,,,,R32,6-2 6-4,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,S Kuznetsova / A Pavlyuchenkova,,,,,,,,,,,,,,,,,,,,,,,,,,
2244,H2H 3-1,Madison Brengle,0.0,2.0,8381154.0,3544460.0,,2.375,Madison Brengle,41.0,3.0,2.0,48.0,18.0,52.0,38.0,19.0,14.0,4.0,9.0,,,,,2.0,102.0,,,2.38,1.53,FQ,6-4 6-1,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,Laura Siegemund,1.0,5.0,8381154.0,3544459.0,,1.533,Laura Siegemund,61.0,7.0,6.0,54.0,31.0,43.0,36.0,25.0,7.0,5.0,8.0,,,,,1.0,102.0,,
2245,H2H 1-0,Aliaksandra Sasnovich,0.0,5.0,8380922.0,3544454.0,,3.0,Aliaksandra Sasnovich,39.0,5.0,0.0,52.0,15.0,48.0,27.0,13.0,21.0,11.0,7.0,,,,,2.0,105.0,,,3.0,1.33,FQ,6-3 6-0,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,Elena Vesnina,2.0,2.0,8380922.0,3544453.0,,1.333,Elena Vesnina,66.0,7.0,4.0,53.0,29.0,50.0,37.0,28.0,13.0,9.0,8.0,,,,,1.0,105.0,,
2246,H2H 1-1,Heather Watson,5.0,2.0,8380923.0,3544469.0,,1.7,Heather Watson,76.0,6.0,1.0,76.0,28.0,80.0,44.0,32.0,36.0,16.0,10.0,,,,,1.0,158.0,,,1.7,2.05,FQ,7-6(4) 6-2,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,Mirjana Lucic-Baroni,3.0,3.0,8380923.0,3544470.0,,2.05,Mirjana Lucic-Baroni,82.0,10.0,3.0,82.0,34.0,73.0,44.0,33.0,29.0,15.0,10.0,,,,,2.0,158.0,,
2247,H2H 1-0,Maria Sakkari,2.0,2.0,8380924.0,3544461.0,,1.5,Maria Sakkari,98.0,17.0,7.0,112.0,51.0,91.0,64.0,30.0,27.0,17.0,16.0,,,,,1.0,205.0,,,1.5,2.45,FQ,5-7 6-4 6-4,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,Patricia Maria Tig,0.0,2.0,8380924.0,3544462.0,,2.45,Patricia Maria Tig,107.0,14.0,8.0,93.0,46.0,110.0,82.0,46.0,28.0,15.0,16.0,,,,,2.0,205.0,,
2248,H2H 2-1,Naomi Broady,11.0,4.0,8381155.0,3544452.0,,3.0,Naomi Broady,96.0,5.0,2.0,85.0,31.0,109.0,70.0,43.0,39.0,22.0,14.0,,,,,2.0,198.0,,,3.0,1.33,FQ,3-6 6-3 6-3,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,Monica Puig,5.0,2.0,8381155.0,3544451.0,,1.333,Monica Puig,102.0,16.0,4.0,113.0,48.0,83.0,62.0,40.0,21.0,14.0,13.0,,,,,1.0,198.0,,
2249,H2H 1-0,Naomi Osaka,2.0,0.0,8380925.0,3544455.0,,1.7,Naomi Osaka,50.0,6.0,3.0,59.0,25.0,48.0,26.0,15.0,22.0,10.0,8.0,,,,,1.0,107.0,,,1.7,2.05,FQ,7-5 3-2 Ret.,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,Alison Riske,3.0,3.0,8380925.0,3544456.0,,2.05,Alison Riske,57.0,7.0,4.0,48.0,23.0,56.0,36.0,23.0,20.0,11.0,9.0,,,,,2.0,107.0,,
2250,H2H 1-0,Bethanie Mattek-Sands,0.0,3.0,8380926.0,3544458.0,,1.55,Bethanie Mattek-Sands,80.0,8.0,4.0,89.0,39.0,72.0,42.0,26.0,30.0,15.0,12.0,,,,,2.0,164.0,,,1.55,2.3,FQ,6-2 1-6 6-3,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,Katerina Siniakova,3.0,2.0,8380926.0,3544457.0,,2.3,Katerina Siniakova,84.0,11.0,5.0,75.0,34.0,87.0,56.0,37.0,31.0,13.0,12.0,,,,,1.0,164.0,,
2251,H2H 2-1,Mariana Duque-Marino,0.0,3.0,8380927.0,3544642.0,,1.9,Mariana Duque-Marino,57.0,6.0,2.0,68.0,27.0,57.0,32.0,16.0,25.0,14.0,9.0,,,,,2.0,128.0,,,1.9,1.87,FQ,7-5 6-1,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,Louisa Chirico,1.0,6.0,8380927.0,3544641.0,,1.87,Louisa Chirico,71.0,6.0,5.0,60.0,30.0,62.0,35.0,24.0,27.0,17.0,10.0,,,,,1.0,128.0,,
2252,H2H 1-0,Kristyna Pliskova,2.0,2.0,8380568.0,3544120.0,,3.25,Kristyna Pliskova,40.0,8.0,1.0,47.0,15.0,47.0,28.0,18.0,19.0,7.0,9.0,,,,,2.0,96.0,,,3.25,1.3,SFQ,6-2 6-3,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,Laura Siegemund,0.0,4.0,8380568.0,3544119.0,,1.3,Laura Siegemund,56.0,5.0,5.0,49.0,24.0,43.0,34.0,25.0,9.0,7.0,8.0,,,,,1.0,96.0,,
2253,H2H 1-1,Polona Hercog,3.0,3.0,8380569.0,3544117.0,,2.1,Polona Hercog,55.0,3.0,0.0,55.0,14.0,61.0,38.0,27.0,23.0,14.0,10.0,,,,,1.0,119.0,,,2.1,1.67,SFQ,6-4 6-4,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,Madison Brengle,1.0,2.0,8380569.0,3544118.0,,1.67,Madison Brengle,64.0,4.0,2.0,64.0,23.0,53.0,44.0,35.0,9.0,6.0,10.0,,,,,2.0,119.0,,
2254,H2H 3-1,Silvia Soler-Espinosa,2.0,2.0,8380570.0,3544170.0,,4.5,Silvia Soler-Espinosa,28.0,0.0,0.0,37.0,8.0,47.0,32.0,15.0,15.0,5.0,8.0,,,,,2.0,86.0,,,4.5,1.16,SFQ,6-0 6-3,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,Elena Vesnina,0.0,2.0,8380570.0,3544169.0,,1.16,Elena Vesnina,58.0,9.0,5.0,49.0,29.0,35.0,25.0,21.0,10.0,8.0,7.0,,,,,1.0,86.0,,
2255,H2H 1-0,Ana Konjuh,7.0,5.0,8380571.0,3544136.0,,1.35,Ana Konjuh,56.0,5.0,1.0,63.0,23.0,48.0,33.0,25.0,15.0,8.0,9.0,,,,,2.0,116.0,,,1.35,2.95,SFQ,6-4 6-3,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,Aliaksandra Sasnovich,2.0,8.0,8380571.0,3544135.0,,2.95,Aliaksandra Sasnovich,60.0,3.0,3.0,53.0,20.0,55.0,39.0,31.0,16.0,9.0,10.0,,,,,1.0,116.0,,
2256,H2H 3-1,Lucie Hradecka,10.0,3.0,8380572.0,3544134.0,,2.35,Lucie Hradecka,82.0,2.0,2.0,80.0,24.0,86.0,49.0,34.0,37.0,24.0,12.0,,,,,2.0,169.0,,,2.35,1.56,SFQ,7-6(9) 7-6(4),2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,Heather Watson,4.0,3.0,8380572.0,3544133.0,,1.56,Heather Watson,87.0,4.0,2.0,89.0,31.0,77.0,47.0,36.0,30.0,20.0,12.0,,,,,1.0,169.0,,
2257,H2H 1-0,Rocio de LaTorre-Sanchez,0.0,3.0,8380573.0,3544355.0,,,Rocio de LaTorre-Sanchez,27.0,11.0,2.0,50.0,19.0,34.0,22.0,6.0,12.0,2.0,7.0,,,,,1.0,87.0,,,,,SFQ,6-2 6-0,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,Mirjana Lucic-Baroni,2.0,1.0,8380573.0,3544356.0,,,Mirjana Lucic-Baroni,60.0,11.0,7.0,37.0,29.0,49.0,39.0,23.0,10.0,8.0,7.0,,,,,2.0,87.0,,
2258,H2H 1-0,Julia Goerges,4.0,6.0,8380574.0,3544129.0,,1.47,Julia Goerges,88.0,15.0,2.0,94.0,36.0,84.0,56.0,38.0,28.0,14.0,12.0,,,,,1.0,184.0,,,1.47,2.65,SFQ,7-6(4) 7-5,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,Maria Sakkari,1.0,1.0,8380574.0,3544130.0,,2.65,Maria Sakkari,96.0,12.0,3.0,90.0,38.0,93.0,61.0,40.0,32.0,18.0,12.0,,,,,2.0,184.0,,
2259,H2H 1-0,Nicole Gibbs,4.0,3.0,8380575.0,3544132.0,,1.69,Nicole Gibbs,79.0,11.0,4.0,83.0,36.0,77.0,52.0,33.0,25.0,10.0,12.0,,,,,2.0,163.0,,,1.69,2.15,SFQ,7-5 7-6(6),2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,Patricia Maria Tig,1.0,5.0,8380575.0,3544131.0,,2.15,Patricia Maria Tig,84.0,10.0,5.0,80.0,37.0,78.0,53.0,35.0,25.0,12.0,12.0,,,,,1.0,163.0,,
2260,H2H 1-0,Tsvetana Pironkova,1.0,2.0,8380576.0,3544126.0,,1.95,Tsvetana Pironkova,87.0,12.0,3.0,92.0,36.0,93.0,61.0,35.0,32.0,16.0,13.0,,,,,2.0,187.0,,,1.95,1.77,SFQ,6-2 4-6 6-2,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,Monica Puig,5.0,2.0,8380576.0,3544125.0,,1.77,Monica Puig,100.0,11.0,6.0,95.0,44.0,90.0,69.0,42.0,21.0,14.0,13.0,,,,,1.0,187.0,,
2261,H2H 2-1,Oceane Dodin,4.0,8.0,8380577.0,3544127.0,,1.38,Oceane Dodin,42.0,1.0,1.0,44.0,12.0,51.0,30.0,20.0,21.0,10.0,9.0,,,,,1.0,103.0,,,1.38,2.85,SFQ,6-2 6-4,2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,Naomi Broady,5.0,3.0,8380577.0,3544128.0,,2.85,Naomi Broady,61.0,6.0,4.0,59.0,29.0,41.0,28.0,23.0,13.0,9.0,9.0,,,,,2.0,103.0,,
2262,H2H 1-1,Saisai Zheng,7.0,1.0,8380578.0,3544137.0,,2.15,Saisai Zheng,72.0,9.0,5.0,68.0,30.0,80.0,50.0,29.0,30.0,13.0,11.0,,,,,1.0,149.0,,,2.15,1.69,SFQ,6-4 7-6(3),2016-04-25,clay,https://matchstat.com/tennis/tournaments/w/Madrid%20Masters/2016,Madrid Masters,Naomi Osaka,0.0,1.0,8380578.0,3544138.0,,1.69,Naomi Osaka,77.0,10.0,6.0,81.0,39.0,67.0,33.0,17.0,34.0,21.0,11.0,,,,,2.0,149.0,,
